Dep_ID,iso_week_UTC,light_reg,n_days,n_hours,bal_count,hbw_count,fish_c_count,dol_count,ves_count,mnk_count,spwh_count,shr_count,bal_pres,hbw_pres,fish_c_pres,dol_pres,ves_pres,mnk_pres,spwh_pres,shr_pres
SIMP_201906_WP,27,twilight,7,14,4,14,1,0,1,4,0,14,0.2857142857142857,1,0.07142857142857142,0,0.07142857142857142,0.2857142857142857,0,1
SIMP_201906_WP,28,day,7,71,5,71,13,0,21,5,0,1,0.07042253521126761,1,0.18309859154929578,0,0.29577464788732394,0.07042253521126761,0,0.014084507042253521
SIMP_201906_WP,28,night,7,84,1,83,5,0,2,1,0,10,0.011904761904761904,0.9880952380952381,0.05952380952380952,0,0.023809523809523808,0.011904761904761904,0,0.11904761904761904
SIMP_201906_WP,28,twilight,7,13,0,13,2,0,0,0,0,10,0,1,0.15384615384615385,0,0,0,0,0.7692307692307693
SIMP_201906_WP,29,day,7,77,0,77,21,0,23,0,0,7,0,1,0.2727272727272727,0,0.2987012987012987,0,0,0.09090909090909091
SIMP_201906_WP,29,night,7,77,0,77,7,1,2,0,0,3,0,1,0.09090909090909091,0.012987012987012988,0.025974025974025976,0,0,0.03896103896103896
SIMP_201906_WP,29,twilight,7,14,0,14,4,0,1,0,0,11,0,1,0.2857142857142857,0,0.07142857142857142,0,0,0.7857142857142857
SIMP_201906_WP,30,day,7,77,0,77,1,0,23,0,0,7,0,1,0.012987012987012988,0,0.2987012987012987,0,0,0.09090909090909091
SIMP_201906_WP,30,night,7,77,0,76,2,0,2,0,0,3,0,0.987012987012987,0.025974025974025976,0,0.025974025974025976,0,0,0.03896103896103896
SIMP_201906_WP,30,twilight,7,14,0,14,2,0,2,0,0,11,0,1,0.14285714285714285,0,0.14285714285714285,0,0,0.7857142857142857
SIMP_201906_WP,31,day,7,77,0,77,2,0,24,0,0,7,0,1,0.025974025974025976,0,0.3116883116883117,0,0,0.09090909090909091
SIMP_201906_WP,31,night,7,77,0,77,1,0,1,0,0,3,0,1,0.012987012987012988,0,0.012987012987012988,0,0,0.03896103896103896
SIMP_201906_WP,31,twilight,7,14,0,14,1,0,1,0,0,11,0,1,0.07142857142857142,0,0.07142857142857142,0,0,0.7857142857142857
SWC_202201_SWS,4,day,7,98,0,0,0,40,8,0,0,0,0,0,0,0.40816326530612246,0.08163265306122448,0,0,0
SWC_202201_SWS,4,night,7,56,0,0,0,7,11,0,0,0,0,0,0,0.125,0.19642857142857142,0,0,0
SWC_202201_SWS,4,twilight,7,14,0,0,6,1,3,0,1,0,0,0,0.42857142857142855,0.07142857142857142,0.21428571428571427,0,0.07142857142857142,0
SWC_202201_SWS,5,day,7,98,0,0,4,29,24,0,1,0,0,0,0.04081632653061224,0.29591836734693877,0.24489795918367346,0,0.01020408163265306,0
SWC_202201_SWS,5,night,7,56,0,0,1,13,8,0,0,0,0,0,0.017857142857142856,0.23214285714285715,0.14285714285714285,0,0,0
SWC_202201_SWS,5,twilight,7,14,0,0,7,5,3,0,0,0,0,0,0.5,0.35714285714285715,0.21428571428571427,0,0,0
SWC_202201_SWS,6,day,7,97,0,0,3,32,18,0,0,0,0,0,0.030927835051546393,0.32989690721649484,0.18556701030927836,0,0,0
SWC_202201_SWS,6,night,7,56,0,0,5,20,13,0,0,0,0,0,0.08928571428571429,0.35714285714285715,0.23214285714285715,0,0,0
SWC_202201_SWS,6,twilight,7,15,0,0,8,5,3,0,0,0,0,0,0.5333333333333333,0.3333333333333333,0.2,0,0,0
SWC_202201_SWS,7,day,7,91,0,0,2,40,14,0,3,0,0,0,0.02197802197802198,0.43956043956043955,0.15384615384615385,0,0.03296703296703297,0
SWC_202201_SWS,7,night,7,62,0,0,0,7,12,0,0,0,0,0,0,0.11290322580645161,0.1935483870967742,0,0,0
SWC_202201_SWS,7,twilight,7,15,0,0,5,6,1,0,0,0,0,0,0.3333333333333333,0.4,0.06666666666666667,0,0,0
SWC_202201_SWS,8,day,7,88,0,0,3,22,11,0,0,0,0,0,0.03409090909090909,0.25,0.125,0,0,0
SWC_202201_SWS,8,night,7,66,0,0,1,4,6,0,0,0,0,0,0.015151515151515152,0.06060606060606061,0.09090909090909091,0,0,0
SWC_202201_SWS,8,twilight,7,14,0,0,4,3,3,0,0,0,0,0,0.2857142857142857,0.21428571428571427,0.21428571428571427,0,0,0
SWC_202201_SWS,9,day,7,84,0,0,0,20,13,0,1,0,0,0,0,0.23809523809523808,0.15476190476190477,0,0.011904761904761904,0
SWC_202201_SWS,9,night,7,70,0,0,1,13,9,0,0,0,0,0,0.014285714285714285,0.18571428571428572,0.12857142857142856,0,0,0
SWC_202201_SWS,9,twilight,7,14,0,0,6,1,5,0,0,0,0,0,0.42857142857142855,0.07142857142857142,0.35714285714285715,0,0,0
SWC_202201_SWS,10,day,7,84,0,0,0,26,18,0,2,0,0,0,0,0.30952380952380953,0.21428571428571427,0,0.023809523809523808,0
SWC_202201_SWS,10,night,7,70,5,0,3,16,9,0,2,0,0.07142857142857142,0,0.04285714285714286,0.22857142857142856,0.12857142857142856,0,0.02857142857142857,0
SWC_202201_SWS,10,twilight,7,14,0,0,6,4,5,0,0,0,0,0,0.42857142857142855,0.2857142857142857,0.35714285714285715,0,0,0
SWC_202201_SWS,11,day,7,84,0,0,4,27,21,0,0,0,0,0,0.047619047619047616,0.32142857142857145,0.25,0,0,0
SWC_202201_SWS,11,night,7,70,0,0,1,15,11,0,0,0,0,0,0.014285714285714285,0.21428571428571427,0.15714285714285714,0,0,0
SWC_202201_SWS,11,twilight,7,14,0,0,3,6,1,0,0,0,0,0,0.21428571428571427,0.42857142857142855,0.07142857142857142,0,0,0
SWC_202201_SWS,12,day,7,84,0,0,1,17,7,0,0,0,0,0,0.011904761904761904,0.20238095238095238,0.08333333333333333,0,0,0
SWC_202201_SWS,12,night,7,70,1,0,4,9,14,0,0,0,0.014285714285714285,0,0.05714285714285714,0.12857142857142856,0.2,0,0,0
SWC_202201_SWS,12,twilight,7,14,0,0,1,3,1,0,0,0,0,0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0,0,0
SWC_202201_SWS,13,day,7,84,5,0,3,49,16,0,0,0,0.05952380952380952,0,0.03571428571428571,0.5833333333333334,0.19047619047619047,0,0,0
SWC_202201_SWS,13,night,7,70,9,0,4,19,12,0,0,0,0.12857142857142856,0,0.05714285714285714,0.2714285714285714,0.17142857142857143,0,0,0
SWC_202201_SWS,13,twilight,7,14,1,0,4,3,2,0,0,0,0.07142857142857142,0,0.2857142857142857,0.21428571428571427,0.14285714285714285,0,0,0
SWC_202201_SWS,14,day,7,84,13,0,2,26,8,0,0,0,0.15476190476190477,0,0.023809523809523808,0.30952380952380953,0.09523809523809523,0,0,0
SWC_202201_SWS,14,night,7,70,12,0,2,20,7,0,0,0,0.17142857142857143,0,0.02857142857142857,0.2857142857142857,0.1,0,0,0
SWC_202201_SWS,14,twilight,7,14,3,0,3,2,1,0,0,0,0.21428571428571427,0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0,0,0
