"","Begin_Date","Begin_Hour","Dolphin_other","Mn_","Mn_other","Mn_sing","Mn_social","Mn_song","Mn_uk","baleen_uk","dolphin_BP","dolphin_other","fish_C","fish_P","fish_c","fish_chorus","fish_p","mN_","minke_sw","minke_uk","uk_","uk_uk","dol_w","Notes","SiteID"
"363",2019-04-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; LF pulses; ","CGMP"
"364",2019-04-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"CGMP"
"365",2019-04-26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"366",2019-04-26,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"367",2019-04-26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"368",2019-04-26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"369",2019-04-26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; ; LF pulses","CGMP"
"370",2019-04-26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"371",2019-04-26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"372",2019-04-26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"373",2019-04-26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"374",2019-04-26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"375",2019-04-26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"376",2019-04-26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,"; very fast; LF pulses; ","CGMP"
"377",2019-04-26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; LF pulses; ","CGMP"
"378",2019-04-26,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"; ; LF pulses","CGMP"
"379",2019-04-26,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"380",2019-04-26,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"381",2019-04-26,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"382",2019-04-26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"LF pulses; ","CGMP"
"383",2019-04-26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,"LF pulses; ; ","CGMP"
"384",2019-04-26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,"; LF pulses; possibly dolphin","CGMP"
"385",2019-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"possible dolphin; LF pulses","CGMP"
"386",2019-04-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"387",2019-04-27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"388",2019-04-27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"389",2019-04-27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"390",2019-04-27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"391",2019-04-27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"CGMP"
"392",2019-04-27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"393",2019-04-27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"CGMP"
"394",2019-04-27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,"LF pulses; ; kind of muddled; not quite sw or boing; sounds like pulses from sw sound; ; ","CGMP"
"395",2019-04-27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"396",2019-04-27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"397",2019-04-27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"LF pulses; ; ; ","CGMP"
"398",2019-04-27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"LF pulses; ; ; ","CGMP"
"399",2019-04-27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"400",2019-04-27,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"401",2019-04-27,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; crunching?","CGMP"
"402",2019-04-27,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"; LF pulses; ","CGMP"
"403",2019-04-27,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"404",2019-04-27,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulse","CGMP"
"405",2019-04-27,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"406",2019-04-27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"407",2019-04-27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"408",2019-04-27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"; LF pulses","CGMP"
"409",2019-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; LF pulse; ","CGMP"
"410",2019-04-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"; LF pulses","CGMP"
"411",2019-04-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"; LF pulses","CGMP"
"412",2019-04-28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"LF pulses; ; distant","CGMP"
"413",2019-04-28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,"; distant; repeated calls; LF pulses","CGMP"
"414",2019-04-28,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"; LF pulses; ","CGMP"
"415",2019-04-28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"416",2019-04-28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"417",2019-04-28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"418",2019-04-28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; ","CGMP"
"419",2019-04-28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"whale?; ","CGMP"
"420",2019-04-28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"421",2019-04-28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"422",2019-04-28,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"423",2019-04-28,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"424",2019-04-28,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"425",2019-04-28,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulse","CGMP"
"426",2019-04-28,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"427",2019-04-28,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"428",2019-04-28,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,"CGMP"
"429",2019-04-28,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,"CGMP"
"430",2019-04-28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"possibly dolphin","CGMP"
"431",2019-04-28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"possibly dolphin","CGMP"
"432",2019-04-28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF bloops?","CGMP"
"433",2019-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"434",2019-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"435",2019-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"436",2019-04-29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"437",2019-04-29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"438",2019-04-29,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulse; ","CGMP"
"439",2019-04-29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"440",2019-04-29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"441",2019-04-29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"442",2019-04-29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"443",2019-04-29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"444",2019-04-29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"445",2019-04-29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"446",2019-04-29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"447",2019-04-29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"448",2019-04-29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"449",2019-04-29,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; LF pulses, short; LF pulses","CGMP"
"450",2019-04-29,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; LF pulses; LF pulses, short","CGMP"
"451",2019-04-29,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2 spp; LF pulses, short","CGMP"
"452",2019-04-29,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses, short","CGMP"
"453",2019-04-29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"LF pulses, short; possibly dolphin, squeaky; LF pulse","CGMP"
"454",2019-04-29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"LF pulses, short; LF pulse; LF pulses","CGMP"
"455",2019-04-29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,"faint; LF pulses, short; better example, still quiet; short","CGMP"
"456",2019-04-29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"457",2019-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,"LF pulses, short; very faint; LF pulse","CGMP"
"458",2019-04-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,"; LF pulses, short; LF pulses; louder example","CGMP"
"459",2019-04-30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"LF pulses, short; FM upsweep, kind of creaky?; LF pulse","CGMP"
"460",2019-04-30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"LF pulses; LF pulses, short; weird little pulsey downsweep; downsweep","CGMP"
"461",2019-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"462",2019-04-30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; LF pulses; LF pulses, short","CGMP"
"463",2019-04-30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"464",2019-04-30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"465",2019-04-30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"466",2019-04-30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"467",2019-04-30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"468",2019-04-30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short","CGMP"
"469",2019-04-30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses; probably not biological, long rumbly sound","CGMP"
"470",2019-04-30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"471",2019-04-30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"472",2019-04-30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,"LF pulses, short; LF pulse; faint","CGMP"
"473",2019-04-30,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses; ","CGMP"
"474",2019-04-30,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; LF pulses, short; LF pulse","CGMP"
"475",2019-04-30,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses, short","CGMP"
"476",2019-04-30,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses, short","CGMP"
"477",2019-04-30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,"LF pulses, short; quiet and masked by fish pulses; better example","CGMP"
"478",2019-04-30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulse; LF pulses, short","CGMP"
"479",2019-04-30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"480",2019-04-30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"481",2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"482",2019-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"483",2019-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"LF pulses; faint","CGMP"
"484",2019-05-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"485",2019-05-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"486",2019-05-01,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"CGMP"
"487",2019-05-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"488",2019-05-01,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"489",2019-05-01,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"490",2019-05-01,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"491",2019-05-01,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"492",2019-05-01,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"493",2019-05-01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"494",2019-05-01,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"495",2019-05-01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"496",2019-05-01,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"497",2019-05-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"498",2019-05-01,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"499",2019-05-01,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"CGMP"
"500",2019-05-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"501",2019-05-01,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"502",2019-05-01,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"503",2019-05-01,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"504",2019-05-01,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"505",2019-05-02,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"; ; ; maybe dolphin? very cool call","CGMP"
"506",2019-05-02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"507",2019-05-02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"possibly Mn or dolphin?","CGMP"
"508",2019-05-02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"whale? downsweep","CGMP"
"509",2019-05-02,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"510",2019-05-02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"511",2019-05-02,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"512",2019-05-02,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"513",2019-05-02,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"514",2019-05-02,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible whale?","CGMP"
"515",2019-05-02,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"516",2019-05-02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"sounds like a laser, very faint; possibly whale","CGMP"
"517",2019-05-02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"518",2019-05-02,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"519",2019-05-02,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"520",2019-05-02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"521",2019-05-02,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"522",2019-05-02,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"523",2019-05-02,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"524",2019-05-02,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"525",2019-05-02,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"526",2019-05-02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses, short","CGMP"
"527",2019-05-02,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"528",2019-05-02,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"529",2019-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"530",2019-05-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"531",2019-05-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses, short","CGMP"
"532",2019-05-03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses, short","CGMP"
"533",2019-05-03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"possibly dolphin? whiny","CGMP"
"534",2019-05-03,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses, short; ","CGMP"
"535",2019-05-03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses","CGMP"
"536",2019-05-03,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"537",2019-05-03,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"538",2019-05-03,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"539",2019-05-03,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulse","CGMP"
"540",2019-05-03,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"541",2019-05-03,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulse; possibly dolphins, squeaky","CGMP"
"542",2019-05-03,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"543",2019-05-03,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"possibly dolphin","CGMP"
"544",2019-05-03,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulse","CGMP"
"545",2019-05-03,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"LF pulse, short; LF pulses, short","CGMP"
"546",2019-05-03,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulse","CGMP"
"547",2019-05-03,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"LF pulses; LF pulses, short; ","CGMP"
"548",2019-05-03,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,"; LF pulses; dolphins? fish?; ","CGMP"
"549",2019-05-03,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses, short; ","CGMP"
"550",2019-05-03,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,"; LF pulses, short; possibly dolphin or Mn? whiny; possibly Mn","CGMP"
"551",2019-05-03,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses, short","CGMP"
