"","Begin_Date","Begin_Hour","Dolphin_BP","Mn_","Mn_nsong","Mn_other","Mn_social","Mn_song","fish_","fish_c","fish_p","minke_faint","minke_sw","uk_uk","dol_w","Notes","SiteID"
"579",2019-07-04,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"580",2019-07-04,3,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"581",2019-07-04,4,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"582",2019-07-04,5,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"583",2019-07-04,6,0,0,0,0,0,1,0,0,0,0,1,1,0,"; ; possible whale","WP"
"584",2019-07-04,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"585",2019-07-04,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"586",2019-07-04,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"587",2019-07-04,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"588",2019-07-04,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"589",2019-07-04,12,0,0,0,0,0,2,0,0,0,0,1,1,0,"; ; possible whale; ","WP"
"590",2019-07-04,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"591",2019-07-04,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"592",2019-07-04,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"593",2019-07-04,16,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"594",2019-07-04,17,0,0,0,0,0,2,0,1,0,0,0,0,0,"; ; ","WP"
"595",2019-07-04,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"596",2019-07-04,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"597",2019-07-04,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"598",2019-07-04,21,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"599",2019-07-04,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"600",2019-07-04,23,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"601",2019-07-05,0,0,0,0,0,0,2,0,0,0,0,1,0,1,"; ; ","WP"
"602",2019-07-05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"603",2019-07-05,2,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"604",2019-07-05,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"605",2019-07-05,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"606",2019-07-05,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"607",2019-07-05,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"608",2019-07-05,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"609",2019-07-05,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"610",2019-07-05,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"611",2019-07-05,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"612",2019-07-05,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"613",2019-07-05,12,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"614",2019-07-05,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"615",2019-07-05,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"616",2019-07-05,15,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"617",2019-07-05,16,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"618",2019-07-05,17,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible dolphin","WP"
"619",2019-07-05,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"620",2019-07-05,19,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"621",2019-07-05,20,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"622",2019-07-05,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"623",2019-07-05,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"624",2019-07-05,23,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"625",2019-07-06,0,0,0,0,0,1,2,0,0,0,0,0,0,1,"; ; ","WP"
"626",2019-07-06,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"; fish? whale? fast pulses","WP"
"627",2019-07-06,2,0,0,0,0,0,1,0,0,0,0,0,1,1,"; fish or whale, fast pulses","WP"
"628",2019-07-06,3,0,0,0,0,0,1,0,0,0,0,0,1,1,"; probably dolphins","WP"
"629",2019-07-06,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"630",2019-07-06,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"631",2019-07-06,6,0,0,0,0,0,1,0,0,1,0,0,0,0,"very loud pulses but not necessarily chorusing; ","WP"
"632",2019-07-06,7,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"633",2019-07-06,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"634",2019-07-06,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"635",2019-07-06,10,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"636",2019-07-06,11,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"637",2019-07-06,12,0,0,0,0,1,1,0,0,0,0,0,0,1,NA,"WP"
"638",2019-07-06,13,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"639",2019-07-06,14,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"640",2019-07-06,15,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,"WP"
"641",2019-07-06,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"642",2019-07-06,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"643",2019-07-06,18,0,0,0,0,0,1,0,0,0,0,0,3,0,"; possible dolphin; possible whale; possible whale","WP"
"644",2019-07-06,19,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible dolphins","WP"
"645",2019-07-06,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"646",2019-07-06,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"647",2019-07-06,22,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"648",2019-07-06,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"649",2019-07-07,0,0,0,0,0,0,2,0,0,0,0,1,0,0,"; ; ","WP"
"650",2019-07-07,1,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"651",2019-07-07,2,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"WP"
"652",2019-07-07,3,0,0,0,0,0,1,0,0,0,0,1,2,1,"; possible dolphin; faint; possible whale","WP"
"653",2019-07-07,4,0,0,0,0,2,1,0,0,0,0,0,0,1,"bunch of weird sounds inconsistent with song; ; more weird sounds","WP"
"654",2019-07-07,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"655",2019-07-07,6,0,0,0,0,0,1,0,0,0,0,1,1,0,"possible whale; ; ","WP"
"656",2019-07-07,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"657",2019-07-07,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"658",2019-07-07,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"659",2019-07-07,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"660",2019-07-07,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"661",2019-07-07,12,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,"WP"
"662",2019-07-07,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"663",2019-07-07,14,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"664",2019-07-07,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"665",2019-07-07,16,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"666",2019-07-07,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"667",2019-07-07,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"668",2019-07-07,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"669",2019-07-07,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"670",2019-07-07,21,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"671",2019-07-07,22,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"672",2019-07-07,23,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,"WP"
"673",2019-07-08,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"674",2019-07-08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"675",2019-07-08,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"676",2019-07-08,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"677",2019-07-08,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"678",2019-07-08,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"679",2019-07-08,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"680",2019-07-08,7,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"681",2019-07-08,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"682",2019-07-08,9,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"683",2019-07-08,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"684",2019-07-08,11,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"685",2019-07-08,12,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"686",2019-07-08,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"687",2019-07-08,14,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"688",2019-07-08,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"689",2019-07-08,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"690",2019-07-08,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"691",2019-07-08,18,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"692",2019-07-08,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"693",2019-07-08,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"694",2019-07-08,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"695",2019-07-08,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"696",2019-07-08,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"697",2019-07-09,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"698",2019-07-09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"699",2019-07-09,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"700",2019-07-09,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"701",2019-07-09,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"702",2019-07-09,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"703",2019-07-09,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"704",2019-07-09,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"705",2019-07-09,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"706",2019-07-09,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"707",2019-07-09,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"708",2019-07-09,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"709",2019-07-09,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"710",2019-07-09,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"711",2019-07-09,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"712",2019-07-09,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"713",2019-07-09,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"714",2019-07-09,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"715",2019-07-09,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"716",2019-07-09,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"717",2019-07-09,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"718",2019-07-09,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"719",2019-07-09,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"720",2019-07-09,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"721",2019-07-10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"722",2019-07-10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"723",2019-07-10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"724",2019-07-10,3,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"725",2019-07-10,4,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"726",2019-07-10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"727",2019-07-10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"728",2019-07-10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"729",2019-07-10,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"730",2019-07-10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"731",2019-07-10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"732",2019-07-10,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"733",2019-07-10,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"734",2019-07-10,13,0,0,0,0,1,1,0,0,0,0,0,0,0,"also surface active sounds; ","WP"
"735",2019-07-10,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"736",2019-07-10,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"737",2019-07-10,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"738",2019-07-10,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"739",2019-07-10,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"740",2019-07-10,19,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"741",2019-07-10,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"742",2019-07-10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"743",2019-07-10,22,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,"WP"
"744",2019-07-10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"745",2019-07-11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"746",2019-07-11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"747",2019-07-11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"748",2019-07-11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"749",2019-07-11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"750",2019-07-11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"751",2019-07-11,6,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"752",2019-07-11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"753",2019-07-11,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"754",2019-07-11,9,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"755",2019-07-11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"756",2019-07-11,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"757",2019-07-11,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"758",2019-07-11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"759",2019-07-11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"760",2019-07-11,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"761",2019-07-11,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"762",2019-07-11,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"763",2019-07-11,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"764",2019-07-11,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"765",2019-07-11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"766",2019-07-11,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"767",2019-07-11,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"768",2019-07-11,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"769",2019-07-12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"770",2019-07-12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"771",2019-07-12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"772",2019-07-12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"773",2019-07-12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"774",2019-07-12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"775",2019-07-12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"776",2019-07-12,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"777",2019-07-12,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"778",2019-07-12,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"779",2019-07-12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"780",2019-07-12,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"781",2019-07-12,12,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"782",2019-07-12,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"783",2019-07-12,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"784",2019-07-12,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"785",2019-07-12,16,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,"WP"
"786",2019-07-12,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"787",2019-07-12,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"788",2019-07-12,19,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"789",2019-07-12,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"790",2019-07-12,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"791",2019-07-12,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"792",2019-07-12,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"793",2019-07-13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"794",2019-07-13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"795",2019-07-13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"796",2019-07-13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"797",2019-07-13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"798",2019-07-13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"799",2019-07-13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"800",2019-07-13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"801",2019-07-13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"802",2019-07-13,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"803",2019-07-13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"804",2019-07-13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"805",2019-07-13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"806",2019-07-13,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"807",2019-07-13,14,0,0,0,0,0,2,0,1,0,0,0,0,0,"; ; ","WP"
"808",2019-07-13,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"809",2019-07-13,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"810",2019-07-13,17,0,0,0,0,0,1,0,2,0,0,0,0,0,"; ; ","WP"
"811",2019-07-13,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"812",2019-07-13,19,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,"WP"
"813",2019-07-13,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"814",2019-07-13,21,0,0,0,0,0,1,0,0,0,0,0,2,1,"; Mn or dolphin?; possible whale","WP"
"815",2019-07-13,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"816",2019-07-13,23,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"817",2019-07-14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"818",2019-07-14,1,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"819",2019-07-14,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,"WP"
"820",2019-07-14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"821",2019-07-14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"822",2019-07-14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"823",2019-07-14,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"824",2019-07-14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"825",2019-07-14,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"826",2019-07-14,9,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"827",2019-07-14,10,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"828",2019-07-14,11,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"829",2019-07-14,12,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"830",2019-07-14,13,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"831",2019-07-14,14,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"832",2019-07-14,15,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"833",2019-07-14,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"834",2019-07-14,17,0,0,0,0,0,1,0,2,0,0,0,0,0,NA,"WP"
"835",2019-07-14,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"836",2019-07-14,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"837",2019-07-14,20,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"838",2019-07-14,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"839",2019-07-14,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"840",2019-07-14,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"841",2019-07-15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"842",2019-07-15,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"; fish?","WP"
"843",2019-07-15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"844",2019-07-15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"845",2019-07-15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"846",2019-07-15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"847",2019-07-15,6,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"848",2019-07-15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"849",2019-07-15,8,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"850",2019-07-15,9,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"851",2019-07-15,10,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"852",2019-07-15,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"853",2019-07-15,12,0,0,0,0,0,1,0,0,0,0,0,1,0,"; Mn or dolphin","WP"
"854",2019-07-15,13,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"855",2019-07-15,14,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"856",2019-07-15,15,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"857",2019-07-15,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"858",2019-07-15,17,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"859",2019-07-15,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"860",2019-07-15,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"861",2019-07-15,20,0,0,0,0,0,1,0,0,0,0,0,1,0,"; Mn or dolphin","WP"
"862",2019-07-15,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"863",2019-07-15,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"864",2019-07-15,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"865",2019-07-16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"866",2019-07-16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"867",2019-07-16,2,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"868",2019-07-16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"869",2019-07-16,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"870",2019-07-16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"871",2019-07-16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"872",2019-07-16,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"873",2019-07-16,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"874",2019-07-16,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"875",2019-07-16,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
