SiteID,Start.date,Start.hour,PresentTotal,PresenceTime,CPAPresent,TBPresent,ManeuverCPAPres,ManeuverTAPres,TAPresent,VesselCount,HumpbackPresent,DolphinPresent,Baleen,Minke,Other_Bio,FishChorusP,SnappingShrimp,Notes,ExtraNotes,Biology,Weekday
West Pimpernel,12/22/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,8,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/22/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/22/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/22/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/22/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/23/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/23/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,check upsweeps 08:30:22,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/23/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/23/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/23/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/23/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/23/2018,23,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,,"chirpy/barky calls starting 23:27:44 to end of file, maybe humpback?","Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,12/24/2018,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,,"chirpy/barky calls starting 00:18:02, continue throughout file… starting to think these are dolphins, maybe spinners?","Delphinid spp., Snapping Shrimp",Monday
West Pimpernel,12/24/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/24/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/24/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/24/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/24/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/24/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/25/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,12/25/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,9,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,12/25/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 hz, very faint chorus",,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,12/25/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/25/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,12/26/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,4,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Wednesday
West Pimpernel,12/26/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,12/26/2018,6,1,,0,1,0,0,0,1,0,0,0,0,1,0,1,,"weird, probably dolphin 06:16:36",Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,8,1,,0,0,1,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,10,1,,0,0,1,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,11,1,,0,0,0,0,1,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,14,1,,1,0,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,15,1,,0,0,0,0,1,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,12/26/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,12/26/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/26/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,12/27/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,3,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,,"weird sound at 03:08:39, probably fish?",Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,12/27/2018,6,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,possible humpback at 07:22:12,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,9,1,,0,0,0,1,1,2,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,11,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,possible humpback at 11:07:15,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,12,1,,0,0,1,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 14:27:54,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 15:19:58,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 16:05:34,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,12/27/2018,19,1,,1,0,0,0,0,1,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,12/27/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,12/27/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 22:10:52,Snapping Shrimp,Thursday
West Pimpernel,12/27/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,12/28/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,3,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Friday
West Pimpernel,12/28/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,5,1,,0,0,1,0,0,1,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,12/28/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,7,1,,0,2,0,0,1,3,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,8,1,,1,0,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,9,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,10,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,11,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,12,1,,0,1,1,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,12/28/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,12/28/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,12/28/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/28/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,12/29/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,5,1,,0,0,0,1,0,1,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/29/2018,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,7,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,9,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,10,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,11,1,,0,1,0,0,1,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/29/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/29/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,12/29/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/29/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,12/30/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible whale 02:06:18,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/30/2018,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,faint upsweeps 06:28:30,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/30/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/30/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,12/30/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/30/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
West Pimpernel,12/31/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
