SiteID,Start.date,Start.hour,PresentTotal,PresenceTime,CPAPresent,TBPresent,ManeuverCPAPres,ManeuverTAPres,TAPresent,VesselCount,HumpbackPresent,DolphinPresent,Baleen,Minke,Other_Bio,FishChorusP,SnappingShrimp,Notes,ExtraNotes,Biology,Weekday
Cod Grounds,12/17/2018,10,0,,0,0,0,0,0,0,1,0,0,0,,0,1,humpback 10:30:53,,"Baleen Whales, Snapping Shrimp",Monday
Cod Grounds,12/17/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,15,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Monday
Cod Grounds,12/17/2018,16,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Monday
Cod Grounds,12/17/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,unlikely to be biological (GD verified),Snapping Shrimp,Monday
Cod Grounds,12/17/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/17/2018,22,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Monday
Cod Grounds,12/17/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/18/2018,0,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,1,0,,0,0,0,0,0,0,1,1,0,0,,0,1,,humpback at 01:16:47,"Baleen Whales, Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,2,0,,0,0,0,0,0,0,2,1,0,0,,0,1,,"humpback 2:13:16, 2:22:34","Baleen Whales, Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,3,1,,0,1,0,0,0,1,1,0,0,0,,0,1,,humpback 3:06:02,"Baleen Whales, Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,4,1,,0,0,0,0,1,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,6,1,,0,1,0,0,0,1,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,8,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,9,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,possible RW gunshot 9:32:00,"Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,14,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,loud broadband vessel sound within overall TA+M 14:13:48,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"clicks 16:32:50 -- EC?, possible unk baleen whale 16:20:44","Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,17,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,clicks 17:10:20 -- not sure what's making them…fish? Dolphin?,"Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,18,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,19,1,,0,0,0,0,1,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 Hz, 1-2 kHz",,"Fish Chorus, Snapping Shrimp",Tuesday
Cod Grounds,12/18/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,22,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/18/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/19/2018,0,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,1,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,dolphins going bananas starting ~1:15:00; unk baleen call 01:32:03,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,2,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,weird lower freq dolphin(?) sounds at 2:23:34,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,3,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,5,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,6,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,7,1,,0,0,0,0,1,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,8,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,9,1,,0,0,0,1,0,1,0,1,0,0,,0,1,,good example vessel overlapping with a few whistles,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,10,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,11,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,12,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,13,1,,0,0,0,0,1,1,0,1,0,0,,0,1,,"minke star wars at 13:06:50 (faint with vessel overlapping, not enough to be definitive)","Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,14,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
Cod Grounds,12/19/2018,16,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,dolphin monkey sounds and clicks ~16:26:30,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,17,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,dolphin clicks ~17:26:00,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,18,1,,0,1,0,0,0,1,0,0,0,0,,1,1,500 Hz,dolphin clicks ~18:15:40,"Fish Chorus, Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,19,0,,0,0,0,0,0,0,0,1,0,0,,1,1,500 Hz,,"Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 Hz, 1-2 kHz","500 Hz seems faint, check whether to include","Fish Chorus, Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Wednesday
Cod Grounds,12/19/2018,23,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Wednesday
Cod Grounds,12/20/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,1,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,3,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,8,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,9,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,10,1,,0,1,0,0,0,1,0,1,0,0,,0,1,,several isolated fish calls but not really chorusing,"Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,11,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,13,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,dolphin clicks and monkey sounds 13:14:01; dolphin(?) clicking 13:22:00,"Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,14,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,,dolphin(?) clicks 14:17:38,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,15,1,,0,3,0,0,0,3,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,16,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,17,1,,0,1,0,0,0,1,2,0,0,0,,0,1,,humpback at 17:20:52 and 17:21:26,"Baleen Whales, Delphinid spp., Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,18,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,,"dolphin clicks and monkey sounds 18:10:30, more clicks 18:18:45",Snapping Shrimp,Thursday
Cod Grounds,12/20/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,fish very faint,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 Hz, 1-2 kHz",rain(?) in last part of file,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/20/2018,23,1,,0,1,0,0,0,1,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Thursday
Cod Grounds,12/21/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,1,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Friday
Cod Grounds,12/21/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,7,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,dolphin clicks and monkey calls 7:17:32; possible RW gunshot 7:21:30,"Delphinid spp., Snapping Shrimp",Friday
Cod Grounds,12/21/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,10,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 Hz, 1-2 kHz",500 Hz chorus very faint,"Fish Chorus, Snapping Shrimp",Friday
Cod Grounds,12/21/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/21/2018,23,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
Cod Grounds,12/22/2018,0,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,2,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Saturday
Cod Grounds,12/22/2018,3,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Saturday
Cod Grounds,12/22/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,5,1,,0,1,0,0,0,1,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Saturday
Cod Grounds,12/22/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,9,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Saturday
Cod Grounds,12/22/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"lots of background noise, no distinct fish chorus",Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"lots of background noise, no distinct fish chorus",Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"lots of background noise, no distinct fish chorus",Snapping Shrimp,Saturday
Cod Grounds,12/22/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"lots of background noise, no distinct fish chorus",Snapping Shrimp,Saturday
Cod Grounds,12/23/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/23/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,7,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Sunday
Cod Grounds,12/23/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/23/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/23/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/23/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/23/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,1,1,,,"Fish Chorus, Snapping Shrimp",Sunday
Cod Grounds,12/24/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Monday
Cod Grounds,12/24/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,2,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Monday
Cod Grounds,12/24/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,very loud fish pulses 3:06:11,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,7,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,8,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,10,1,,0,0,1,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,11,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,18,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
Cod Grounds,12/24/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"500 Hz, 1-2 kHz",,"Fish Chorus, Snapping Shrimp",Monday
Cod Grounds,12/24/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Monday
Cod Grounds,12/24/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Monday
Cod Grounds,12/24/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 Hz,,"Fish Chorus, Snapping Shrimp",Monday
Cod Grounds,12/25/2018,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,1,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,2,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,,"Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/25/2018,3,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,humpback 03:27:28,"Baleen Whales, Snapping Shrimp",Tuesday
Cod Grounds,12/25/2018,4,0,,0,0,0,0,0,0,0,1,0,0,,0,1,,check selection table for unk baleen calls,"Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/25/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,6,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,7,1,,0,0,0,2,0,2,0,0,0,0,,0,1,,possible whale upsweeps 07:13:32,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,8,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,9,1,,1,1,0,0,0,2,0,1,0,0,,0,1,,"very high whistles beginning of file, could be aliased? Not sure spp.","Delphinid spp., Snapping Shrimp",Tuesday
Cod Grounds,12/25/2018,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
Cod Grounds,12/25/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
