"","Begin_Date","Begin_Hour","fish_c","fish_p","fish_uk","minke_sw","mn_song","uk_c","uk_lr","uk_p","uk_uk","dol_w","Notes","SiteID"
"1",2020-09-09,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"2",2020-09-09,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"3",2020-09-09,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"4",2020-09-09,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"5",2020-09-09,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"6",2020-09-09,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"7",2020-09-09,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"8",2020-09-09,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"9",2020-09-09,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"10",2020-09-09,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"11",2020-09-09,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"12",2020-09-09,11,0,0,0,0,1,0,0,0,2,0,"; mechanical?, fish?; boat motor","DNE"
"13",2020-09-09,12,0,0,0,0,1,0,0,0,3,1,"low clicks mn?; ; rusty metal; boat motor","DNE"
"14",2020-09-09,13,0,0,1,0,1,0,0,0,0,1,"low clicks mn?; ","DNE"
"15",2020-09-09,14,0,0,1,0,1,0,0,0,0,0,"low clicks mn?; ","DNE"
"16",2020-09-09,15,0,0,1,0,1,0,0,0,2,1,"low clicks mn?; ; metal tapping; scraping/tapping","DNE"
"17",2020-09-09,16,0,0,1,0,1,0,0,0,2,0,"low clicks mn?; ; machine whirring; metal tapping","DNE"
"18",2020-09-09,17,0,1,1,0,2,0,0,0,1,1,"low clicks mn?; ; ; ; low rattling","DNE"
"19",2020-09-09,18,0,1,0,0,1,0,0,0,2,0,"; ; low rattling; metal clanging","DNE"
"20",2020-09-09,19,0,1,0,0,1,0,0,0,1,0,"; ; lr","DNE"
"21",2020-09-09,20,0,1,0,0,1,0,0,0,2,0,"; ; lr; squeak prob mn","DNE"
"22",2020-09-09,21,1,0,0,0,1,0,0,0,1,0,"; ; chirp prob mn","DNE"
"23",2020-09-09,22,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"24",2020-09-09,23,0,0,0,0,1,0,0,0,1,0,"; creak","DNE"
"25",2020-09-10,0,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"26",2020-09-10,1,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"27",2020-09-10,2,0,0,0,0,1,0,0,0,0,0,NA,"DNE"
"28",2020-09-10,3,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"29",2020-09-10,4,0,0,0,0,1,0,1,0,0,0,NA,"DNE"
"30",2020-09-10,5,0,0,0,0,2,0,1,0,1,0,"; ; ; lr","DNE"
"31",2020-09-10,6,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"32",2020-09-10,7,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"33",2020-09-10,8,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"34",2020-09-10,9,0,0,0,0,1,0,0,0,2,0,"; lr; squeak mn?","DNE"
"35",2020-09-10,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"36",2020-09-10,11,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"37",2020-09-10,12,0,1,0,0,1,0,0,0,1,0,"; ; lr","DNE"
"38",2020-09-10,13,0,1,0,0,1,0,0,0,2,0,"; ; lr; metal clang","DNE"
"39",2020-09-10,14,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"40",2020-09-10,15,0,1,0,0,1,0,0,0,1,0,"; ; lr","DNE"
"41",2020-09-10,16,1,1,0,0,1,0,0,0,1,0,"; ; ; lr","DNE"
"42",2020-09-10,17,1,1,0,0,2,0,0,0,2,0,"; lr; ; ; ; lr","DNE"
"43",2020-09-10,18,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"44",2020-09-10,19,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"45",2020-09-10,20,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"46",2020-09-10,21,1,0,0,0,1,0,0,0,1,0,"; ; lr","DNE"
"47",2020-09-10,22,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"48",2020-09-10,23,0,2,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"49",2020-09-11,0,0,0,0,0,1,0,0,0,0,0,NA,"DNE"
"50",2020-09-11,1,0,0,0,0,1,0,0,0,0,0,NA,"DNE"
"51",2020-09-11,2,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"52",2020-09-11,3,0,0,0,0,1,0,0,0,1,0,"; lr","DNE"
"53",2020-09-11,4,0,1,0,0,1,0,0,0,2,0,"; ; lr; chittering mn?","DNE"
"54",2020-09-11,5,0,1,0,0,1,0,0,0,1,0,"; lr; ","DNE"
"55",2020-09-11,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"56",2020-09-11,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"57",2020-09-11,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"58",2020-09-11,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"59",2020-09-11,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"60",2020-09-11,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"61",2020-09-11,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"62",2020-09-11,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"63",2020-09-11,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"64",2020-09-11,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"65",2020-09-11,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"66",2020-09-11,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"67",2020-09-11,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"68",2020-09-11,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"69",2020-09-11,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"70",2020-09-11,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"71",2020-09-11,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"72",2020-09-11,23,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"73",2020-09-12,0,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"74",2020-09-12,1,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"75",2020-09-12,2,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"76",2020-09-12,3,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"77",2020-09-12,4,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"78",2020-09-12,5,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"79",2020-09-12,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"80",2020-09-12,7,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"81",2020-09-12,8,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"82",2020-09-12,9,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"83",2020-09-12,10,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"84",2020-09-12,11,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"85",2020-09-12,12,1,1,0,0,1,0,0,0,1,0,"; ; vessel?; ","DNE"
"86",2020-09-12,13,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"87",2020-09-12,14,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"88",2020-09-12,15,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"89",2020-09-12,16,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"90",2020-09-12,17,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"91",2020-09-12,18,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"92",2020-09-12,19,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"93",2020-09-12,20,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"94",2020-09-12,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"95",2020-09-12,22,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"96",2020-09-12,23,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"97",2020-09-13,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"98",2020-09-13,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"99",2020-09-13,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"100",2020-09-13,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"101",2020-09-13,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"102",2020-09-13,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"103",2020-09-13,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"104",2020-09-13,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"105",2020-09-13,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"106",2020-09-13,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"107",2020-09-13,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"108",2020-09-13,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"109",2020-09-13,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"110",2020-09-13,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"111",2020-09-13,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"112",2020-09-13,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"113",2020-09-13,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"114",2020-09-13,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"115",2020-09-13,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"116",2020-09-13,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"117",2020-09-13,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"118",2020-09-13,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"119",2020-09-13,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"120",2020-09-13,23,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"121",2020-09-14,0,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"122",2020-09-14,1,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"123",2020-09-14,2,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"124",2020-09-14,3,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"125",2020-09-14,4,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"126",2020-09-14,5,1,2,0,0,2,0,0,0,1,0,"; ; ; chittering","DNE"
"127",2020-09-14,6,0,2,0,0,2,0,0,0,1,0,"; ; chittering","DNE"
"128",2020-09-14,7,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"129",2020-09-14,8,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"130",2020-09-14,9,1,2,0,0,2,0,0,0,0,0,"; ; ","DNE"
"131",2020-09-14,10,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"132",2020-09-14,11,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"133",2020-09-14,12,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"134",2020-09-14,13,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"135",2020-09-14,14,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"136",2020-09-14,15,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"137",2020-09-14,16,0,2,0,0,2,0,0,0,5,0,"; ; call?; chittering; scratching; clicks; creaking/clicking","DNE"
"138",2020-09-14,17,0,2,0,0,2,0,0,0,1,0,"; ; chittering","DNE"
"139",2020-09-14,18,0,2,0,0,2,0,0,0,1,0,"; ; chittering","DNE"
"140",2020-09-14,19,0,2,0,0,2,0,0,0,1,0,"; ; chittering","DNE"
"141",2020-09-14,20,0,2,0,0,2,0,0,0,0,0,NA,"DNE"
"142",2020-09-14,21,3,2,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"143",2020-09-14,22,2,2,0,0,2,0,0,0,0,0,"; ; ","DNE"
"144",2020-09-14,23,1,4,0,0,4,0,0,0,1,0,"; ; ; ; ; ; ; possible bal","DNE"
"145",2020-09-15,0,1,2,0,0,2,0,0,0,2,0,"; ; ; possible bal; ; ; possible bal","DNE"
"146",2020-09-15,1,1,2,0,0,2,0,0,0,0,0,"; ; ; ; ","DNE"
"147",2020-09-15,2,1,2,0,0,2,0,0,0,1,0,"; ; ; ; ; possible bal","DNE"
"148",2020-09-15,3,1,2,0,0,2,0,0,0,2,0,"; ; chittering; ; ; ; lr fish?","DNE"
"149",2020-09-15,4,0,2,0,0,2,0,0,0,1,0,"; ; ; ; boat","DNE"
"150",2020-09-15,5,1,2,0,0,2,0,0,0,0,0,"; ; ; ; ","DNE"
"151",2020-09-15,6,1,2,0,0,2,0,0,0,0,0,"; ; ; ; ","DNE"
"152",2020-09-15,7,1,2,0,0,2,0,0,0,0,0,"; ; ; ; ","DNE"
"153",2020-09-15,8,1,1,0,0,2,0,0,0,1,0,"; ; ; ; lr fish?","DNE"
"154",2020-09-15,9,1,1,0,0,2,0,0,0,1,0,"; ; ; lr fish?; ","DNE"
"155",2020-09-15,10,1,2,0,0,2,0,0,0,2,0,"; ; slapping; ; ; ; possible bal","DNE"
"156",2020-09-15,11,1,2,0,0,2,0,0,0,1,0,"; slapping; ; ; ; ","DNE"
"157",2020-09-15,12,1,1,0,0,2,0,0,0,1,0,"; ; slapping; ; ","DNE"
"158",2020-09-15,13,1,1,0,0,2,0,0,0,2,0,"; ; ; chittering; ; ","DNE"
"159",2020-09-15,14,1,1,0,0,2,0,0,0,1,0,"; ; ; ; lr fish?","DNE"
"160",2020-09-15,15,1,2,0,0,2,0,0,0,1,0,"; ; ; ; ; lr fish?","DNE"
"161",2020-09-15,16,1,2,0,0,2,0,0,0,1,0,"; ; ; ; ; lr fish? bal?","DNE"
"162",2020-09-15,17,1,1,0,0,2,0,0,0,1,0,"; ; slapping; ; ","DNE"
"163",2020-09-15,18,1,1,0,0,2,0,0,0,2,0,"; ; slapping; ; ; possible bal","DNE"
"164",2020-09-15,19,1,1,0,0,2,0,0,0,2,0,"; ; chittering; ; ; lr fish?","DNE"
"165",2020-09-15,20,1,1,0,0,3,0,0,0,1,0,"; ; ; ; lr fish?; ","DNE"
"166",2020-09-15,21,3,1,0,0,2,0,0,0,0,0,"; ; ; ; ; ","DNE"
"167",2020-09-15,22,2,3,0,0,2,0,0,0,0,0,"; ; ; ; ; ; ","DNE"
"168",2020-09-15,23,0,2,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"169",2020-09-16,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"170",2020-09-16,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"171",2020-09-16,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"172",2020-09-16,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"173",2020-09-16,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"174",2020-09-16,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"175",2020-09-16,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"176",2020-09-16,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"177",2020-09-16,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"178",2020-09-16,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"179",2020-09-16,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"180",2020-09-16,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"181",2020-09-16,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"182",2020-09-16,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"183",2020-09-16,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"184",2020-09-16,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"185",2020-09-16,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"186",2020-09-16,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"187",2020-09-16,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"188",2020-09-16,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"189",2020-09-16,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"190",2020-09-16,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"191",2020-09-16,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"192",2020-09-16,23,0,1,0,0,0,0,0,0,0,0,NA,"DNE"
"193",2020-09-17,0,0,1,0,0,1,0,0,0,1,0,"; ; possible bal?","DNE"
"194",2020-09-17,1,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"195",2020-09-17,2,0,1,0,0,1,0,0,0,1,0,"; ; lf fish?","DNE"
"196",2020-09-17,3,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"197",2020-09-17,4,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"198",2020-09-17,5,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"199",2020-09-17,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"200",2020-09-17,7,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"201",2020-09-17,8,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"202",2020-09-17,9,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"203",2020-09-17,10,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"204",2020-09-17,11,1,0,0,0,1,0,0,0,1,0,"; ; possible bal maybe fish?","DNE"
"205",2020-09-17,12,1,1,0,0,1,0,0,0,1,0,"; ; ; slapping","DNE"
"206",2020-09-17,13,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"207",2020-09-17,14,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"208",2020-09-17,15,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"209",2020-09-17,16,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"210",2020-09-17,17,1,1,0,0,1,0,0,0,1,0,"; ; ; bal? mn?","DNE"
"211",2020-09-17,18,1,1,0,0,1,0,0,0,2,0,"; ; bal? mn?; bal?; ","DNE"
"212",2020-09-17,19,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"213",2020-09-17,20,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"214",2020-09-17,21,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"215",2020-09-17,22,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"216",2020-09-17,23,0,2,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"217",2020-09-18,0,0,1,0,0,1,0,0,0,1,0,"possibly fish; ; possible bal?","DNE"
"218",2020-09-18,1,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"219",2020-09-18,2,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"220",2020-09-18,3,0,1,0,0,1,0,0,0,1,0,"; ; possibly fish","DNE"
"221",2020-09-18,4,0,1,0,0,1,0,0,0,1,0,"; ; possibly fish","DNE"
"222",2020-09-18,5,0,1,0,0,1,0,0,0,1,0,"; ; possibly fish","DNE"
"223",2020-09-18,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"224",2020-09-18,7,0,1,0,0,1,0,0,0,1,0,"; ; bal?","DNE"
"225",2020-09-18,8,0,1,0,0,1,0,0,0,1,0,"; ; possibly fish","DNE"
"226",2020-09-18,9,0,0,0,0,1,0,0,0,2,0,"; ; ","DNE"
"227",2020-09-18,10,0,0,0,0,1,0,0,0,1,0,"possibly fish; ","DNE"
"228",2020-09-18,11,0,1,0,0,1,0,0,0,1,0,"; possibly fish; ","DNE"
"229",2020-09-18,12,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"230",2020-09-18,13,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"231",2020-09-18,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"232",2020-09-18,15,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"233",2020-09-18,16,0,0,0,0,1,0,0,0,0,0,NA,"DNE"
"234",2020-09-18,17,0,0,0,0,1,0,0,0,1,0,"; possibly fish","DNE"
"235",2020-09-18,18,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"236",2020-09-18,19,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"237",2020-09-18,20,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"238",2020-09-18,21,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"239",2020-09-18,22,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"240",2020-09-18,23,0,1,0,0,2,0,0,0,1,0,"; ; ; ","DNE"
"241",2020-09-19,0,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"242",2020-09-19,1,0,0,0,1,1,0,0,0,2,0,"; minke? fish?; fish? possible bal?; possible","DNE"
"243",2020-09-19,2,0,1,0,0,1,0,0,0,1,0,"; ; bal? minke?","DNE"
"244",2020-09-19,3,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"245",2020-09-19,4,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"246",2020-09-19,5,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"247",2020-09-19,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"248",2020-09-19,7,0,1,1,0,1,0,0,0,1,0,"; ; ; minke? bal?","DNE"
"249",2020-09-19,8,1,1,0,0,1,0,0,0,1,0,"; ; possible bal or fish; ","DNE"
"250",2020-09-19,9,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"251",2020-09-19,10,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"252",2020-09-19,11,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"253",2020-09-19,12,1,2,0,0,1,0,0,0,1,0,"; ; ; ; ","DNE"
"254",2020-09-19,13,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"255",2020-09-19,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"256",2020-09-19,15,1,1,1,0,1,0,0,0,0,0,"; ; ; ","DNE"
"257",2020-09-19,16,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"258",2020-09-19,17,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"259",2020-09-19,18,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"260",2020-09-19,19,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"261",2020-09-19,20,0,1,0,0,1,0,0,0,1,0,"; ; fish? bal?","DNE"
"262",2020-09-19,21,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"263",2020-09-19,22,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"264",2020-09-19,23,0,0,0,0,1,0,0,0,2,0,"; ; ","DNE"
"265",2020-09-20,0,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"266",2020-09-20,1,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"267",2020-09-20,2,0,1,0,0,1,0,0,0,1,0,"; fish? bal?; ","DNE"
"268",2020-09-20,3,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"269",2020-09-20,4,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"270",2020-09-20,5,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"271",2020-09-20,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"272",2020-09-20,7,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"273",2020-09-20,8,0,1,0,0,1,0,0,0,2,0,"; ; potential mn or bal; minke?","DNE"
"274",2020-09-20,9,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"275",2020-09-20,10,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"276",2020-09-20,11,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"277",2020-09-20,12,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"278",2020-09-20,13,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"279",2020-09-20,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"280",2020-09-20,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"281",2020-09-20,16,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"282",2020-09-20,17,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"283",2020-09-20,18,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"284",2020-09-20,19,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"285",2020-09-20,20,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"286",2020-09-20,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"287",2020-09-20,22,1,0,0,0,1,0,0,0,1,0,"; ; ","DNE"
"288",2020-09-20,23,0,0,0,0,1,0,0,1,0,0,NA,"DNE"
"289",2020-09-21,0,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"290",2020-09-21,1,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"291",2020-09-21,2,0,0,0,0,1,0,0,1,0,0,NA,"DNE"
"292",2020-09-21,3,0,0,0,0,1,0,0,0,2,0,"; fish possible bal?; ","DNE"
"293",2020-09-21,4,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"294",2020-09-21,5,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"295",2020-09-21,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"296",2020-09-21,7,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"297",2020-09-21,8,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"298",2020-09-21,9,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"299",2020-09-21,10,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"300",2020-09-21,11,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"301",2020-09-21,12,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"302",2020-09-21,13,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"303",2020-09-21,14,1,1,0,0,1,0,0,0,2,0,"; ; bal?; bal?; ","DNE"
"304",2020-09-21,15,1,1,0,0,1,0,0,0,1,0,"; bal?; ; ","DNE"
"305",2020-09-21,16,1,1,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"306",2020-09-21,17,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"307",2020-09-21,18,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"308",2020-09-21,19,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"309",2020-09-21,20,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
