"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
16 "Spectrogram 1" 1 13641.85235 13644.53391 476.51 1684.564 "2021/6/13" "9:01:20.8523" "9:01:23.5339" 2.6816 "mn" "song" ""
17 "Spectrogram 1" 1 17172.29687 17178.23462 315.436 986.577 "2021/6/13" "10:00:11.2969" "10:00:17.2346" 5.9378 "mn" "song" ""
18 "Spectrogram 1" 1 17226.64883 17227.65442 0 100.671 "2021/6/13" "10:01:05.6488" "10:01:06.6544" 1.0056 "uk" "uk" "lf pulse"
19 "Spectrogram 1" 1 17317.10853 17317.77892 409.396 677.852 "2021/6/13" "10:02:36.1085" "10:02:36.7789" 0.6704 "fish" "p" ""
20 "Spectrogram 1" 1 19023.09336 19025.29607 0 87.248 "2021/6/13" "10:31:02.0934" "10:31:04.2961" 2.2027 "uk" "uk" "lf rumble"
21 "Spectrogram 1" 1 20786.18595 20787.43096 0 154.362 "2021/6/13" "11:00:25.1859" "11:00:26.4310" 1.245 "uk" "uk" "lf pulse"
22 "Spectrogram 1" 1 20819.13087 20824.1588 181.208 879.195 "2021/6/13" "11:00:58.1309" "11:01:03.1588" 5.0279 "mn" "song" ""
23 "Spectrogram 1" 1 20905.90342 20906.71747 476.51 919.463 "2021/6/13" "11:02:24.9034" "11:02:25.7175" 0.8141 "fish" "p" ""
24 "Spectrogram 1" 1 21255.05027 21257.92337 0 114.094 "2021/6/13" "11:08:14.0503" "11:08:16.9234" 2.8731 "uk" "uk" "lf rumble"
25 "Spectrogram 1" 1 24377.20749 24378.26096 0 174.497 "2021/6/13" "12:00:14.2075" "12:00:16.2610" 1.0535 "uk" "uk" "lf pulse"
26 "Spectrogram 1" 1 24546.53629 24551.89942 268.456 563.758 "2021/6/13" "12:03:04.5363" "12:03:09.8994" 5.3631 "mn" "song" ""
27 "Spectrogram 1" 1 25126.4533 25127.26735 127.517 416.107 "2021/6/13" "12:12:44.4533" "12:12:45.2673" 0.814 "fish" "p" ""
28 "Spectrogram 1" 1 28069.84595 28070.75577 0 147.651 "2021/6/13" "13:01:47.8459" "13:01:48.7558" 0.9098 "uk" "uk" "lf pulse"
29 "Spectrogram 1" 1 28088.76296 28091.77972 281.879 469.799 "2021/6/13" "13:02:06.7630" "13:02:09.7797" 3.0168 "mn" "song" ""
30 "Spectrogram 1" 1 28243.15163 28244.2051 416.107 798.658 "2021/6/13" "13:04:40.1516" "13:04:41.2051" 1.0535 "fish" "p" ""
31 "Spectrogram 1" 1 29147.07101 29150.32719 0 60.403 "2021/6/13" "13:19:44.0710" "13:19:48.3272" 3.2562 "uk" "uk" "lf rumble"
32 "Spectrogram 1" 1 31589.66 31591.00078 0 100.671 "2021/6/13" "14:00:27.6600" "14:00:28.0008" 1.3408 "uk" "uk" "lf pulse"
33 "Spectrogram 1" 1 31591.47963 31594.83158 248.322 536.913 "2021/6/13" "14:00:29.4796" "14:00:32.8316" 3.3519 "mn" "song" ""
34 "Spectrogram 1" 1 31987.6999 31990.81243 0 87.248 "2021/6/13" "14:07:05.6999" "14:07:08.8124" 3.1125 "uk" "uk" "lf rumble"
35 "Spectrogram 1" 1 32322.9122 32323.34317 395.973 865.772 "2021/6/13" "14:12:40.9122" "14:12:41.3432" 0.431 "fish" "p" ""
36 "Spectrogram 1" 1 35190.1173 35193.27772 114.094 1234.899 "2021/6/13" "15:00:27.1173" "15:00:31.2777" 3.1604 "mn" "song" ""
37 "Spectrogram 1" 1 35211.18673 35213.00636 0 107.383 "2021/6/13" "15:00:48.1867" "15:00:50.0064" 1.8196 "uk" "uk" "lf pulse"
38 "Spectrogram 1" 1 35858.9114 35860.01275 436.242 953.02 "2021/6/13" "15:11:36.9114" "15:11:37.0128" 1.1014 "fish" "p" ""
39 "Spectrogram 1" 1 38763.94811 38768.92816 281.879 449.664 "2021/6/13" "16:00:01.9481" "16:00:06.9282" 4.9801 "mn" "song" ""
40 "Spectrogram 1" 1 38769.1197 38770.50836 0 154.362 "2021/6/13" "16:00:06.1197" "16:00:08.5084" 1.3887 "uk" "uk" "lf pulse"
41 "Spectrogram 1" 1 40025.2051 40026.01914 442.953 791.946 "2021/6/13" "16:21:02.2051" "16:21:03.0191" 0.814 "fish" "p" ""
42 "Spectrogram 1" 1 42413.63367 42414.25618 0 120.805 "2021/6/13" "17:00:51.6337" "17:00:52.2562" 0.6225 "uk" "uk" "lf pulse"
43 "Spectrogram 1" 1 42476.31763 42479.09496 268.456 590.604 "2021/6/13" "17:01:54.3176" "17:01:56.0950" 2.7773 "mn" "song" ""
44 "Spectrogram 1" 1 44567.17397 44570.81324 0 73.826 "2021/6/13" "17:36:43.1740" "17:36:47.8132" 3.6393 "uk" "uk" "lf rumble"
45 "Spectrogram 1" 1 45071.33199 45072.24181 429.53 758.389 "2021/6/13" "17:45:07.3320" "17:45:08.2418" 0.9098 "fish" "p" ""
46 "Spectrogram 1" 1 45995.79648 45997.04149 0 161.074 "2021/6/13" "18:00:32.7965" "18:00:33.0415" 1.245 "uk" "uk" "lf pulse"
47 "Spectrogram 1" 1 45997.18515 46000.39345 261.745 429.53 "2021/6/13" "18:00:33.1851" "18:00:37.3935" 3.2083 "mn" "song" ""
48 "Spectrogram 1" 1 46282.89145 46283.56184 355.705 818.792 "2021/6/13" "18:05:19.8915" "18:05:20.5618" 0.6704 "fish" "p" ""
49 "Spectrogram 1" 1 47813.7917 47816.95211 0 107.383 "2021/6/13" "18:30:50.7917" "18:30:53.9521" 3.1604 "uk" "uk" "lf rumble"
50 "Spectrogram 1" 1 49595.50439 49600.10135 288.591 583.893 "2021/6/13" "19:00:32.5044" "19:00:36.1013" 4.597 "mn" "song" ""
51 "Spectrogram 1" 1 49596.7494 49597.80287 6.711 127.517 "2021/6/13" "19:00:33.7494" "19:00:34.8029" 1.0535 "uk" "uk" "lf pulse"
52 "Spectrogram 1" 1 49610.73184 49611.498 241.611 845.638 "2021/6/13" "19:00:47.7318" "19:00:48.4980" 0.7662 "fish" "p" ""
53 "Spectrogram 1" 1 53190.43814 53191.49161 0 181.208 "2021/6/13" "20:00:27.4381" "20:00:28.4916" 1.0535 "uk" "uk" "lf pulse"
54 "Spectrogram 1" 1 53322.17478 53327.2506 228.188 704.698 "2021/6/13" "20:02:38.1748" "20:02:43.2506" 5.0758 "mn" "song" ""
55 "Spectrogram 1" 1 55162.77175 55166.88986 0 73.826 "2021/6/13" "20:33:19.7717" "20:33:23.8899" 4.1181 "uk" "uk" "lf rumble"
56 "Spectrogram 1" 1 56784.8308 56785.88427 0 127.517 "2021/6/13" "21:00:21.8308" "21:00:22.8843" 1.0535 "uk" "uk" "lf pulse"
57 "Spectrogram 1" 1 57015.53152 57021.61292 208.054 463.087 "2021/6/13" "21:04:12.5315" "21:04:18.6129" 6.0814 "mn" "song" ""
58 "Spectrogram 1" 1 57529.19473 57529.96089 409.396 879.195 "2021/6/13" "21:12:45.1947" "21:12:46.9609" 0.7662 "fish" "p" ""
59 "Spectrogram 1" 1 57555.86671 57558.97924 0 73.826 "2021/6/13" "21:13:12.8667" "21:13:15.9792" 3.1125 "uk" "uk" "lf rumble"
60 "Spectrogram 1" 1 60394.16361 60395.36073 0 100.671 "2021/6/13" "22:00:30.1636" "22:00:31.3607" 1.1971 "uk" "uk" "lf pulse"
61 "Spectrogram 1" 1 60438.73025 60444.04549 275.168 570.47 "2021/6/13" "22:01:15.7303" "22:01:20.0455" 5.3152 "mn" "song" ""
62 "Spectrogram 1" 1 60473.59057 60478.76216 0 73.826 "2021/6/13" "22:01:50.5906" "22:01:55.7622" 5.1716 "uk" "uk" "lf rumble"
63 "Spectrogram 1" 1 61807.88427 61808.7462 268.456 718.121 "2021/6/13" "22:24:04.8843" "22:24:05.7462" 0.8619 "fish" "p" ""
65 "Spectrogram 1" 1 63334.24979 63335.78211 20.134 335.57 "2021/6/13" "22:49:30.2498" "22:49:32.7821" 1.5323 "mn" "soc" ""
66 "Spectrogram 1" 1 63977.17398 63985.55386 315.436 1288.591 "2021/6/13" "23:00:13.1740" "23:00:22.5539" 8.3799 "mn" "song" ""
67 "Spectrogram 1" 1 63995.3703 63996.04069 0 87.248 "2021/6/13" "23:00:31.3703" "23:00:32.0407" 0.6704 "uk" "uk" "lf pulse"
68 "Spectrogram 1" 1 64012.45092 64013.60016 134.228 456.376 "2021/6/13" "23:00:49.4509" "23:00:50.6002" 1.1492 "fish" "p" ""
69 "Spectrogram 1" 1 64114.32163 64119.01437 0 100.671 "2021/6/13" "23:02:30.3216" "23:02:35.0144" 4.6927 "uk" "uk" "lf rumble"
70 "Spectrogram 1" 1 64561.88427 64563.32083 0 93.96 "2021/6/13" "23:09:58.8843" "23:09:59.3208" 1.4366 "uk" "uk" "lf pulse2"
71 "Spectrogram 1" 1 66463.99919 66465.10055 26.846 416.107 "2021/6/13" "23:41:39.9992" "23:41:40.1006" 1.1014 "mn" "soc" ""
72 "Spectrogram 1" 1 66516.32322 66537.8715 0 1899.329 "2021/6/13" "23:42:31.3232" "23:42:53.8715" 21.5483 "mn" "soc" ""
73 "Spectrogram 1" 1 67603.17078 67607.81563 630.872 872.483 "2021/6/14" "0:00:38.1708" "0:00:43.8156" 4.6448 "mn" "song" ""
74 "Spectrogram 1" 1 67609.39584 67610.59296 0 261.745 "2021/6/14" "0:00:44.3958" "0:00:46.5930" 1.1971 "uk" "uk" "lf pulse"
75 "Spectrogram 1" 1 68084.86112 68088.69193 0 73.826 "2021/6/14" "0:08:40.8611" "0:08:44.6919" 3.8308 "uk" "uk" "lf rumble"
76 "Spectrogram 1" 1 68558.57861 68559.87151 375.839 731.544 "2021/6/14" "0:16:34.5786" "0:16:35.8715" 1.2929 "fish" "p" ""
77 "Spectrogram 1" 1 71226.77813 71227.87949 0 127.517 "2021/6/14" "1:01:02.7781" "1:01:03.8795" 1.1014 "uk" "uk" "lf pulse"
78 "Spectrogram 1" 1 71290.65921 71294.34636 0 127.517 "2021/6/14" "1:02:06.6592" "1:02:09.3464" 3.6871 "uk" "uk" "lf rumble"
79 "Spectrogram 1" 1 71593.45091 71600.15482 248.322 590.604 "2021/6/14" "1:07:09.4509" "1:07:15.1548" 6.7039 "mn" "song" ""
80 "Spectrogram 1" 1 72656.26257 72657.31604 302.013 798.658 "2021/6/14" "1:24:51.2626" "1:24:52.3160" 1.0535 "fish" "p" ""
81 "Spectrogram 1" 1 74777.24102 74778.19873 0 127.517 "2021/6/14" "2:00:12.2410" "2:00:13.1987" 0.9577 "uk" "uk" "lf pulse"
82 "Spectrogram 1" 1 74941.97286 74945.42059 0 73.826 "2021/6/14" "2:02:57.9729" "2:03:00.4206" 3.4477 "uk" "uk" "lf rumble"
83 "Spectrogram 1" 1 75070.40542 75076.58259 281.879 724.832 "2021/6/14" "2:05:05.4054" "2:05:12.5826" 6.1772 "mn" "song" ""
84 "Spectrogram 1" 1 75849.48604 75853.4605 114.094 395.973 "2021/6/14" "2:18:05.4860" "2:18:09.4605" 3.9745 "mn" "soc" ""
85 "Spectrogram 1" 1 76859.28411 76860.00238 120.805 550.336 "2021/6/14" "2:34:54.2841" "2:34:55.0024" 0.7183 "fish" "p" ""
86 "Spectrogram 1" 1 78367.68794 78368.98084 0 114.094 "2021/6/14" "3:00:03.6879" "3:00:04.9808" 1.2929 "uk" "uk" "lf pulse"
87 "Spectrogram 1" 1 78399.43815 78402.59857 0 93.96 "2021/6/14" "3:00:35.4382" "3:00:38.5986" 3.1604 "uk" "uk" "lf rumble"
88 "Spectrogram 1" 1 78467.86831 78471.22027 355.705 1013.423 "2021/6/14" "3:01:43.8683" "3:01:46.2203" 3.352 "mn" "song" ""
89 "Spectrogram 1" 1 81979.01516 81979.78132 0 127.517 "2021/6/14" "4:00:14.0152" "4:00:15.7813" 0.7662 "uk" "uk" "lf pulse"
90 "Spectrogram 1" 1 81996.25378 82001.18595 0 100.671 "2021/6/14" "4:00:31.2538" "4:00:36.1859" 4.9322 "uk" "uk" "lf rumble"
91 "Spectrogram 1" 1 82005.63926 82011.76854 255.034 704.698 "2021/6/14" "4:00:41.6393" "4:00:47.7685" 6.1293 "mn" "song" ""
92 "Spectrogram 1" 1 82038.5387 82039.35275 248.322 1228.188 "2021/6/14" "4:01:14.5387" "4:01:14.3528" 0.8141 "fish" "p" ""
93 "Spectrogram 1" 1 85647.51955 85648.6688 6.711 161.074 "2021/6/14" "5:01:23.5195" "5:01:24.6688" 1.1493 "uk" "uk" "lf pulse"
94 "Spectrogram 1" 1 85764.79489 85770.2059 0 114.094 "2021/6/14" "5:03:20.7949" "5:03:25.2059" 5.411 "uk" "uk" "lf rumble"
95 "Spectrogram 1" 1 85885.27852 85886.37988 328.859 838.926 "2021/6/14" "5:05:20.2785" "5:05:21.3799" 1.1014 "fish" "p" ""
96 "Spectrogram 1" 1 86354.34748 86356.16712 261.745 436.242 "2021/6/14" "5:13:09.3475" "5:13:11.1671" 1.8196 "mn" "song" ""
1 "Spectrogram 1" 1 2792.49958759 2793.409403714 0 154.362 "2021/6/14" "6:00:23.4996" "6:00:24.4094" 0.9098 "uk" "uk" "lf pulse"
2 "Spectrogram 1" 1 2800.017541883 2804.231427092 0 100.671 "2021/6/14" "6:00:31.0175" "6:00:35.2314" 4.2139 "uk" "uk" "lf rumble"
3 "Spectrogram 1" 1 2852.150024574 2853.01195564 375.839 758.389 "2021/6/14" "6:01:23.1500" "6:01:24.0120" 0.8619 "fish" "p" ""
4 "Spectrogram 1" 1 3145.359931514 3150.387862729 214.765 516.779 "2021/6/14" "6:06:16.3599" "6:06:21.3879" 5.0279 "mn" "song" ""
5 "Spectrogram 1" 1 6387.802069533 6391.53710415 268.456 456.376 "2021/6/14" "7:00:18.8021" "7:00:22.5371" 3.735 "mn" "song" ""
6 "Spectrogram 1" 1 6398.67197797 6399.869104449 0 107.383 "2021/6/14" "7:00:29.6720" "7:00:30.8691" 1.1971 "uk" "uk" "lf pulse"
7 "Spectrogram 1" 1 6730.620897795 6733.015150755 0 67.114 "2021/6/14" "7:06:01.6209" "7:06:04.0152" 2.3943 "uk" "uk" "lf rumble"
8 "Spectrogram 1" 1 6861.208298966 6862.453310505 93.96 644.295 "2021/6/14" "7:08:12.2083" "7:08:13.4533" 1.245 "fish" "p" ""
9 "Spectrogram 1" 1 9972.009564512 9975.505173833 342.282 630.872 "2021/6/14" "8:00:03.0096" "8:00:06.5052" 3.4956 "mn" "song" ""
10 "Spectrogram 1" 1 9974.595357708 9975.553058892 0 127.517 "2021/6/14" "8:00:05.5954" "8:00:06.5531" 0.9577 "uk" "uk" "lf pulse"
11 "Spectrogram 1" 1 10026.679955341 10031.46846126 0 73.826 "2021/6/14" "8:00:57.6800" "8:01:02.4685" 4.7885 "uk" "uk" "lf rumble"
12 "Spectrogram 1" 1 10106.332000299 10107.289701483 140.94 409.396 "2021/6/14" "8:02:17.3320" "8:02:18.2897" 0.9577 "fish" "p" ""
13 "Spectrogram 1" 1 13632.229839951 13633.283311253 0 154.362 "2021/6/14" "9:01:03.2298" "9:01:04.2833" 1.0535 "uk" "uk" "lf pulse"
14 "Spectrogram 1" 1 13651.766944101 13656.076599428 0 120.805 "2021/6/14" "9:01:22.7669" "9:01:27.0766" 4.3097 "uk" "uk" "lf rumble"
15 "Spectrogram 1" 1 13727.348759028 13728.785310804 704.698 932.886 "2021/6/14" "9:02:38.3488" "9:02:39.7853" 1.4366 "mn" "song" ""
16 "Spectrogram 1" 1 13866.330392325 13867.048668213 422.819 825.503 "2021/6/14" "9:04:57.3304" "9:04:58.0487" 0.7183 "fish" "p" ""
17 "Spectrogram 1" 1 17204.753380487 17205.854736848 0 114.094 "2021/6/14" "10:00:35.7534" "10:00:36.8547" 1.1014 "uk" "uk" "lf pulse"
18 "Spectrogram 1" 1 17235.768552075 17238.785310804 0 67.114 "2021/6/14" "10:01:06.7686" "10:01:09.7853" 3.0168 "uk" "uk" "lf rumble"
19 "Spectrogram 1" 1 17503.565839352 17509.503586692 369.128 510.067 "2021/6/14" "10:05:34.5658" "10:05:40.5036" 5.9377 "mn" "song" ""
20 "Spectrogram 1" 1 19006.577794992 19007.535496176 362.416 859.06 "2021/6/14" "10:30:37.5778" "10:30:38.5355" 0.9577 "fish" "p" ""
21 "Spectrogram 1" 1 20772.009564512 20774.308047353 234.899 463.087 "2021/6/14" "11:00:03.0096" "11:00:05.3080" 2.2985 "mn" "song" ""
22 "Spectrogram 1" 1 20802.258575153 20803.0247361 375.839 825.503 "2021/6/14" "11:00:33.2586" "11:00:34.0247" 0.7662 "fish" "p" ""
23 "Spectrogram 1" 1 20823.280116138 20823.998392026 0 147.651 "2021/6/14" "11:00:54.2801" "11:00:54.9984" 0.7183 "uk" "uk" "lf pulse"
24 "Spectrogram 1" 1 20908.534713022 20913.131678704 0 93.96 "2021/6/14" "11:02:19.5347" "11:02:24.1317" 4.597 "uk" "uk" "lf rumble"
25 "Spectrogram 1" 1 24377.176368649 24381.581794094 308.725 483.221 "2021/6/14" "12:00:07.1764" "12:00:11.5818" 4.4054 "mn" "song" ""
26 "Spectrogram 1" 1 24387.328001197 24388.477242618 0 93.96 "2021/6/14" "12:00:17.3280" "12:00:18.4772" 1.1492 "uk" "uk" "lf pulse"
27 "Spectrogram 1" 1 24560.580990107 24564.028714369 0 73.826 "2021/6/14" "12:03:10.5810" "12:03:13.0287" 3.4477 "uk" "uk" "lf rumble"
28 "Spectrogram 1" 1 25731.102943502 25731.869104449 342.282 939.597 "2021/6/14" "12:22:40.1029" "12:22:41.8691" 0.7662 "fish" "p" ""
29 "Spectrogram 1" 1 28017.921771764 28023.907404163 255.034 684.564 "2021/6/14" "13:00:47.9218" "13:00:53.9074" 5.9856 "mn" "song" ""
30 "Spectrogram 1" 1 28040.940138468 28042.280920125 0 120.805 "2021/6/14" "13:01:10.9401" "13:01:12.2809" 1.3408 "uk" "uk" "lf pulse"
31 "Spectrogram 1" 1 28115.865909334 28120.989610668 0 73.826 "2021/6/14" "13:02:25.8659" "13:02:30.9896" 5.1237 "uk" "uk" "lf rumble"
32 "Spectrogram 1" 1 28463.841977221 28465.13487382 362.416 825.503 "2021/6/14" "13:08:13.8420" "13:08:14.1349" 1.2929 "fish" "p" ""
33 "Spectrogram 1" 1 31579.862714219 31581.203495877 0 181.208 "2021/6/14" "14:00:09.8627" "14:00:11.2035" 1.3408 "uk" "uk" "lf pulse"
34 "Spectrogram 1" 1 31643.104530643 31648.276117036 214.765 530.201 "2021/6/14" "14:01:12.1045" "14:01:18.2761" 5.1716 "mn" "song" ""
35 "Spectrogram 1" 1 31724.336782555 31728.167587291 0 107.383 "2021/6/14" "14:02:34.3368" "14:02:38.1676" 3.8308 "uk" "uk" "lf rumble"
36 "Spectrogram 1" 1 32635.106138617 32635.632874268 456.376 953.02 "2021/6/14" "14:17:44.1061" "14:17:45.6329" 0.5267 "fish" "p" ""
37 "Spectrogram 1" 1 35179.47485149 35185.508368948 0 73.826 "2021/6/14" "15:00:09.4749" "15:00:15.5084" 6.0335 "uk" "uk" "lf rumble"
38 "Spectrogram 1" 1 35197.479633746 35206.290484637 302.013 456.376 "2021/6/14" "15:00:27.4796" "15:00:36.2905" 8.8109 "mn" "song" ""
39 "Spectrogram 1" 1 35275.312046455 35276.317632698 0 127.517 "2021/6/14" "15:01:45.3120" "15:01:46.3176" 1.0056 "uk" "uk" "lf pulse"
40 "Spectrogram 1" 1 37985.607334181 37986.421380188 348.993 765.101 "2021/6/14" "15:46:55.6073" "15:46:56.4214" 0.814 "fish" "p" ""
41 "Spectrogram 1" 1 38825.248185821 38827.881864076 0 73.826 "2021/6/14" "16:00:55.2482" "16:00:57.8819" 2.6337 "uk" "uk" "lf rumble"
42 "Spectrogram 1" 1 38835.816437134 38836.438942904 0 100.671 "2021/6/14" "16:01:05.8164" "16:01:06.4389" 0.6225 "uk" "uk" "lf pulse"
43 "Spectrogram 1" 1 38849.942529596 38855.209886107 275.168 510.067 "2021/6/14" "16:01:19.9425" "16:01:25.2099" 5.2674 "mn" "song" ""
44 "Spectrogram 1" 1 39404.116507116 39404.786897945 436.242 906.04 "2021/6/14" "16:10:33.1165" "16:10:34.7869" 0.6704 "fish" "p" ""
45 "Spectrogram 1" 1 42379.096553272 42383.789289073 194.631 610.738 "2021/6/14" "17:00:08.0966" "17:00:13.7893" 4.6927 "mn" "song" ""
46 "Spectrogram 1" 1 42401.25298891 42402.258575153 0 107.383 "2021/6/14" "17:00:31.2530" "17:00:32.2586" 1.0056 "uk" "uk" "lf pulse"
47 "Spectrogram 1" 1 42409.058253558 42414.756575602 241.611 476.51 "2021/6/14" "17:00:38.0583" "17:00:44.7566" 5.6983 "mn" "song" ""
48 "Spectrogram 1" 1 42410.590575452 42414.373495128 0 87.248 "2021/6/14" "17:00:40.5906" "17:00:44.3735" 3.7829 "uk" "uk" "lf rumble"
49 "Spectrogram 1" 1 42592.606530194 42593.229035964 449.664 906.04 "2021/6/14" "17:03:42.6065" "17:03:43.2290" 0.6225 "fish" "p" ""
50 "Spectrogram 1" 1 46027.680757499 46033.474849661 255.034 530.201 "2021/6/14" "18:00:56.6808" "18:01:02.4748" 5.7941 "mn" "song" ""
51 "Spectrogram 1" 1 46149.663194783 46150.860321262 0 107.383 "2021/6/14" "18:02:58.6632" "18:02:59.8603" 1.1971 "uk" "uk" "lf pulse"
52 "Spectrogram 1" 1 46209.217861649 46213.335976739 0 80.537 "2021/6/14" "18:03:57.2179" "18:04:02.3360" 4.1181 "uk" "uk" "lf rumble"
53 "Spectrogram 1" 1 46236.895425861 46237.948897163 395.973 765.101 "2021/6/14" "18:04:25.8954" "18:04:26.9489" 1.0535 "fish" "p" ""
54 "Spectrogram 1" 1 49659.327999368 49660.285700552 0 120.805 "2021/6/14" "19:01:28.3280" "19:01:29.2857" 0.9577 "uk" "uk" "lf pulse"
55 "Spectrogram 1" 1 49659.327999368 49665.600942122 248.322 536.913 "2021/6/14" "19:01:28.3280" "19:01:34.6009" 6.2729 "mn" "song" ""
56 "Spectrogram 1" 1 49719.840367418 49725.490804403 0 120.805 "2021/6/14" "19:02:28.8404" "19:02:34.4908" 5.6504 "uk" "uk" "lf rumble"
57 "Spectrogram 1" 1 50160.220252777 50161.22583902 362.416 959.732 "2021/6/14" "19:09:48.2203" "19:09:50.2258" 1.0056 "fish" "p" ""
58 "Spectrogram 1" 1 53203.120504389 53208.004780427 261.745 610.738 "2021/6/14" "20:00:31.1205" "20:00:36.0048" 4.8843 "mn" "song" ""
59 "Spectrogram 1" 1 53204.509171106 53211.308849511 0 73.826 "2021/6/14" "20:00:33.5092" "20:00:40.3088" 6.7997 "uk" "uk" "lf rumble"
60 "Spectrogram 1" 1 53240.279310322 53241.141241387 13.423 107.383 "2021/6/14" "20:01:09.2793" "20:01:09.1412" 0.8619 "uk" "uk" "lf pulse"
61 "Spectrogram 1" 1 53941.80045973 53942.422965499 536.913 919.463 "2021/6/14" "20:12:50.8005" "20:12:51.4230" 0.6225 "fish" "p" ""
62 "Spectrogram 1" 1 56806.7693334 56810.791678372 275.168 516.779 "2021/6/14" "21:00:35.7693" "21:00:39.7917" 4.0223 "mn" "song" ""
63 "Spectrogram 1" 1 56818.309632665 56819.315218908 0 114.094 "2021/6/14" "21:00:47.3096" "21:00:48.3152" 1.0056 "uk" "uk" "lf pulse"
64 "Spectrogram 1" 1 56854.017540054 56857.991999967 0 73.826 "2021/6/14" "21:01:22.0175" "21:01:26.9920" 3.9745 "uk" "uk" "lf rumble"
65 "Spectrogram 1" 1 56901.169990273 56902.798082286 93.96 476.51 "2021/6/14" "21:02:09.1700" "21:02:11.7981" 1.6281 "uk" "uk" ""
66 "Spectrogram 1" 1 56944.922573923 56945.736619929 550.336 939.597 "2021/6/14" "21:02:53.9226" "21:02:54.7366" 0.814 "fish" "p" ""
67 "Spectrogram 1" 1 60392.877887603 60396.660807279 228.188 543.624 "2021/6/14" "22:00:21.8779" "22:00:25.6608" 3.7829 "mn" "song" ""
68 "Spectrogram 1" 1 60403.795681099 60404.370301809 0 107.383 "2021/6/14" "22:00:32.7957" "22:00:33.3703" 0.5746 "uk" "uk" "lf pulse"
69 "Spectrogram 1" 1 60440.796485086 60443.717473696 0 93.96 "2021/6/14" "22:01:09.7965" "22:01:12.7175" 2.921 "uk" "uk" "lf rumble"
70 "Spectrogram 1" 1 60582.603336875 60583.369497822 402.685 959.732 "2021/6/14" "22:03:31.6033" "22:03:32.3695" 0.7662 "fish" "p" ""
71 "Spectrogram 1" 1 63977.229037759 63982.304854034 228.188 610.738 "2021/6/14" "23:00:06.2290" "23:00:11.3049" 5.0758 "mn" "song" ""
72 "Spectrogram 1" 1 63979.814830956 63983.837175928 0 93.96 "2021/6/14" "23:00:08.8148" "23:00:12.8372" 4.0223 "uk" "uk" "lf rumble"
73 "Spectrogram 1" 1 63989.679153149 63990.253773859 0 114.094 "2021/6/14" "23:00:18.6792" "23:00:19.2538" 0.5746 "uk" "uk" "lf pulse"
74 "Spectrogram 1" 1 64490.844370145 64491.70630121 476.51 966.443 "2021/6/14" "23:08:39.8444" "23:08:40.7063" 0.8619 "fish" "p" ""
75 "Spectrogram 1" 1 67578.086186569 67581.438140712 0 87.248 "2021/6/15" "0:00:05.0862" "0:00:09.4381" 3.352 "uk" "uk" "lf rumble"
76 "Spectrogram 1" 1 67587.375888052 67590.488416899 221.477 838.926 "2021/6/15" "0:00:15.3759" "0:00:18.4884" 3.1125 "mn" "song" ""
77 "Spectrogram 1" 1 67588.716669709 67589.674370893 0 107.383 "2021/6/15" "0:00:16.7167" "0:00:17.6744" 0.9577 "uk" "uk" "lf pulse"
78 "Spectrogram 1" 1 67867.862716015 67869.203497672 409.396 906.04 "2021/6/15" "0:04:55.8627" "0:04:56.2035" 1.3408 "fish" "p" ""
79 "Spectrogram 1" 1 71197.953703877 71202.598554619 268.456 617.45 "2021/6/15" "1:00:25.9537" "1:00:30.5986" 4.6449 "mn" "song" ""
80 "Spectrogram 1" 1 71222.806049598 71224.003176077 0 134.228 "2021/6/15" "1:00:50.8060" "1:00:51.0032" 1.1971 "uk" "uk" "lf pulse"
81 "Spectrogram 1" 1 71262.823612314 71266.462876812 0 73.826 "2021/6/15" "1:01:30.8236" "1:01:34.4629" 3.6393 "uk" "uk" "lf rumble"
82 "Spectrogram 1" 1 73679.272140563 73680.900232575 87.248 315.436 "2021/6/15" "1:41:47.2721" "1:41:48.9002" 1.6281 "fish" "p" ""
83 "Spectrogram 1" 1 74786.710279479 74787.28490019 0 107.383 "2021/6/15" "2:00:14.7103" "2:00:15.2849" 0.5746 "uk" "uk" "lf pulse"
84 "Spectrogram 1" 1 74794.898624601 74798.394233922 268.456 516.779 "2021/6/15" "2:00:22.8986" "2:00:26.3942" 3.4956 "mn" "song" ""
85 "Spectrogram 1" 1 74801.348760824 74805.802071329 0 93.96 "2021/6/15" "2:00:29.3488" "2:00:33.8021" 4.4533 "uk" "uk" "lf rumble"
86 "Spectrogram 1" 1 76243.46526794 76244.039888651 369.128 798.658 "2021/6/15" "2:24:31.4653" "2:24:31.0399" 0.5746 "fish" "p" ""
87 "Spectrogram 1" 1 78379.331198108 78382.108531541 255.034 885.906 "2021/6/15" "3:00:07.3312" "3:00:09.1085" 2.7773 "mn" "song" ""
88 "Spectrogram 1" 1 78400.879474744 78401.980831105 0 120.805 "2021/6/15" "3:00:28.8795" "3:00:29.9808" 1.1014 "uk" "uk" "lf pulse"
89 "Spectrogram 1" 1 78442.812439828 78446.499589385 0 87.248 "2021/6/15" "3:01:10.8124" "3:01:14.4996" 3.6871 "uk" "uk" "lf rumble"
