"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
18 "Spectrogram 1" 1 20953.250271852 20954.193228451 230.769 553.846 "2019/10/14" "10:38:20.2503" "10:38:21.1932" 0.943 "mn" "song" ""
19 "Spectrogram 1" 1 21891.164137005 21903.422572795 715.385 1684.615 "2019/10/14" "10:53:56.1641" "10:54:08.4226" 12.2584 "fish" "c" ""
20 "Spectrogram 1" 1 22307.448193685 22316.144348989 784.615 1615.385 "2019/10/14" "11:00:52.4482" "11:01:01.1443" 8.6962 "fish" "c" ""
21 "Spectrogram 1" 1 22310.067517571 22311.289868718 276.923 576.923 "2019/10/14" "11:00:55.0675" "11:00:56.2899" 1.2224 "mn" "song" ""
22 "Spectrogram 1" 1 22564.274722 22565.043057007 1038.462 3138.462 "2019/10/14" "11:05:09.2747" "11:05:10.0431" 0.7683 "fish" "p" ""
23 "Spectrogram 1" 1 25872.635620513 25885.802088584 715.385 1961.538 "2019/10/14" "12:00:17.6356" "12:00:31.8021" 13.1665 "fish" "c" ""
24 "Spectrogram 1" 1 25955.16878872 25955.832350771 900 3230.769 "2019/10/14" "12:01:40.1688" "12:01:41.8324" 0.6636 "fish" "p" ""
25 "Spectrogram 1" 1 26696.291029043 26697.408607235 184.615 646.154 "2019/10/14" "12:14:01.2910" "12:14:02.4086" 1.1176 "mn" "song" ""
26 "Spectrogram 1" 1 29501.776478112 29502.370191526 530.769 900 "2019/10/14" "13:00:47.7765" "13:00:47.3702" 0.5937 "mn" "song" ""
27 "Spectrogram 1" 1 29567.790443672 29568.593702998 1707.692 3415.385 "2019/10/14" "13:01:53.7904" "13:01:53.5937" 0.8033 "fish" "p" ""
28 "Spectrogram 1" 1 33102.977880918 33103.431897058 46.154 1107.692 "2019/10/14" "14:00:48.9779" "14:00:48.4319" 0.454 "fish" "p" ""
29 "Spectrogram 1" 1 33462.600685778 33463.0197776 0 253.846 "2019/10/14" "14:06:47.6007" "14:06:48.0198" 0.4191 "uk" "uk" "LF pulses"
30 "Spectrogram 1" 1 33505.075660676 33505.983692957 230.769 576.923 "2019/10/14" "14:07:30.0757" "14:07:31.9837" 0.908 "mn" "song" ""
31 "Spectrogram 1" 1 36675.848657814 36678.921997841 300 1684.615 "2019/10/14" "15:00:21.8487" "15:00:24.9220" 3.0733 "fish" "p" ""
32 "Spectrogram 1" 1 36701.029091446 36705.080312391 6830.769 7730.769 "2019/10/14" "15:00:46.0291" "15:00:50.0803" 4.0512 "dol" "w" ""
33 "Spectrogram 1" 1 38635.180433632 38635.704298409 0 415.385 "2019/10/14" "15:33:00.1804" "15:33:01.7043" 0.5239 "uk" "uk" "LF pulses"
34 "Spectrogram 1" 1 40567.341089663 40568.563440811 853.846 3946.154 "2019/10/14" "16:05:12.3411" "16:05:13.5634" 1.2224 "fish" "p" ""
35 "Spectrogram 1" 1 40713.792764321 40714.700796602 0 207.692 "2019/10/14" "16:07:39.7928" "16:07:40.7008" 0.908 "uk" "uk" "LF pulses"
36 "Spectrogram 1" 1 42971.664711959 42972.293349692 3069.231 3507.692 "2019/10/14" "16:45:16.6647" "16:45:17.2933" 0.6286 "mn" "social" ""
37 "Spectrogram 1" 1 44059.452834983 44060.221169989 969.231 3346.154 "2019/10/14" "17:03:24.4528" "17:03:24.2212" 0.7683 "fish" "p" ""
38 "Spectrogram 1" 1 44443.885913198 44444.793945479 0 138.462 "2019/10/14" "17:09:48.8859" "17:09:49.7939" 0.908 "uk" "uk" "LF downsweeps"
39 "Spectrogram 1" 1 45085.173440435 45088.386477736 8884.615 9484.615 "2019/10/14" "17:20:29.1734" "17:20:33.3865" 3.213 "dol" "w" ""
40 "Spectrogram 1" 1 47494.288697977 47495.16180594 1453.846 3161.538 "2019/10/14" "18:00:39.2887" "18:00:39.1618" 0.8731 "fish" "p" ""
41 "Spectrogram 1" 1 49539.967396331 49540.770655656 576.923 969.231 "2019/10/14" "18:34:44.9674" "18:34:45.7707" 0.8033 "mn" "song" ""
42 "Spectrogram 1" 1 51212.640272228 51213.478455872 623.077 3900 "2019/10/14" "19:02:37.6403" "19:02:38.4785" 0.8382 "fish" "p" ""
43 "Spectrogram 1" 1 51539.224671796 51539.888233847 138.462 461.538 "2019/10/14" "19:08:03.2247" "19:08:04.8882" 0.6636 "mn" "song" ""
44 "Spectrogram 1" 1 54865.494742081 54866.472622999 969.231 3230.769 "2019/10/14" "20:03:30.4947" "20:03:31.4726" 0.9779 "fish" "p" ""
45 "Spectrogram 1" 1 55131.408596818 55132.421402054 553.846 900 "2019/10/14" "20:07:56.4086" "20:07:57.4214" 1.0128 "mn" "song" ""
46 "Spectrogram 1" 1 58326.740393469 58327.159485291 0 230.769 "2019/10/14" "21:01:11.7404" "21:01:11.1595" 0.4191 "uk" "uk" "LF pulses"
47 "Spectrogram 1" 1 58653.464490311 58654.616992821 1200 2907.692 "2019/10/14" "21:06:38.4645" "21:06:39.6170" 1.1525 "fish" "p" ""
48 "Spectrogram 1" 1 61930.589040866 61931.182754281 92.308 807.692 "2019/10/14" "22:01:15.5890" "22:01:15.1828" 0.5937 "fish" "p" ""
49 "Spectrogram 1" 1 62109.70896054 62110.40744691 0 623.077 "2019/10/14" "22:04:14.7090" "22:04:15.4074" 0.6985 "mn" "social" ""
50 "Spectrogram 1" 1 62535.904520057 62536.952249612 692.308 1361.538 "2019/10/14" "22:11:20.9045" "22:11:21.9522" 1.0477 "mn" "song" ""
51 "Spectrogram 1" 1 65318.968556655 65320.01628621 0 300 "2019/10/14" "22:57:42.9686" "22:57:43.0163" 1.0477 "uk" "uk" "LF pulses"
52 "Spectrogram 1" 1 66047.133874818 66047.657739595 230.769 969.231 "2019/10/14" "23:09:50.1339" "23:09:50.6577" 0.5239 "fish" "p" ""
53 "Spectrogram 1" 1 66394.114076385 66394.46331957 0 300 "2019/10/14" "23:15:37.1141" "23:15:37.4633" 0.3492 "uk" "uk" "LF pulses"
54 "Spectrogram 1" 1 69291.918506451 69292.302673955 276.923 969.231 "2019/10/15" "0:03:55.9185" "0:03:55.3027" 0.3842 "fish" "p" ""
55 "Spectrogram 1" 1 72421.718274386 72422.10244189 0 230.769 "2019/10/15" "0:56:04.7183" "0:56:05.1024" 0.3842 "uk" "uk" "LF pulses"
56 "Spectrogram 1" 1 73199.755519354 73200.31430845 69.231 1038.462 "2019/10/15" "1:09:02.7555" "1:09:03.3143" 0.5588 "fish" "p" ""
57 "Spectrogram 1" 1 73458.754359029 73459.173450851 0 230.769 "2019/10/15" "1:13:21.7544" "1:13:22.1735" 0.4191 "uk" "uk" "LF pulses"
58 "Spectrogram 1" 1 77260.512209449 77261.385317411 0 92.308 "2019/10/15" "2:16:43.5122" "2:16:44.3853" 0.8731 "uk" "uk" "LF downsweeps"
59 "Spectrogram 1" 1 79979.022098249 79979.511038708 92.308 853.846 "2019/10/15" "3:02:02.0221" "3:02:02.5110" 0.4889 "fish" "p" ""
60 "Spectrogram 1" 1 80059.641432552 80060.654237789 0 138.462 "2019/10/15" "3:03:22.6414" "3:03:23.6542" 1.0128 "uk" "uk" "LF downsweeps"
61 "Spectrogram 1" 1 83592.761331393 83593.040725941 0 900 "2019/10/15" "4:02:15.7613" "4:02:16.0407" 0.2794 "fish" "p" ""
1 "Spectrogram 1" 1 166.85448027 167.168799137 0 946.154 "2019/10/15" "4:51:43.8545" "4:51:44.1688" 0.3143 "fish" "p" ""
2 "Spectrogram 1" 1 863.084964106 864.062845023 0 184.615 "2019/10/15" "5:03:20.0850" "5:03:21.0628" 0.9779 "uk" "uk" "LF downsweeps"
3 "Spectrogram 1" 1 1056.06983822 1056.593702998 0 276.923 "2019/10/15" "5:06:33.0698" "5:06:33.5937" 0.5239 "uk" "uk" "LF pulses"
4 "Spectrogram 1" 1 3321.904530474 3322.253773659 23.077 1107.692 "2019/10/15" "5:44:18.9045" "5:44:19.2538" 0.3492 "fish" "p" ""
5 "Spectrogram 1" 1 4302.915004644 4303.264247829 0 300 "2019/10/15" "6:00:39.9150" "6:00:40.2642" 0.3492 "uk" "uk" "LF pulses"
6 "Spectrogram 1" 1 4349.895216628 4352.16529733 46.154 484.615 "2019/10/15" "6:01:26.8952" "6:01:29.1653" 2.2701 "fish" "p" ""
7 "Spectrogram 1" 1 8073.275892741 8073.7648332 23.077 946.154 "2019/10/15" "7:03:30.2759" "7:03:30.7648" 0.4889 "fish" "p" ""
8 "Spectrogram 1" 1 11591.762502134 11592.32129123 0 1476.923 "2019/10/15" "8:02:08.7625" "8:02:09.3213" 0.5588 "fish" "p" ""
9 "Spectrogram 1" 1 14662.46331957 14662.987184347 0 576.923 "2019/10/15" "8:53:19.4633" "8:53:19.9872" 0.5239 "uk" "uk" "LF pulses"
10 "Spectrogram 1" 1 15080.10942467 15080.633289448 0 1061.538 "2019/10/15" "9:00:17.1094" "9:00:17.6333" 0.5239 "fish" "p" ""
11 "Spectrogram 1" 1 17208.635610097 17209.124550555 0 300 "2019/10/15" "9:35:45.6356" "9:35:46.1246" 0.4889 "uk" "uk" "LF pulses"
12 "Spectrogram 1" 1 18679.103591798 18679.662380893 23.077 1038.462 "2019/10/15" "10:00:16.1036" "10:00:16.6624" 0.5588 "fish" "p" ""
13 "Spectrogram 1" 1 19256.759010744 19257.597194388 0 161.538 "2019/10/15" "10:09:53.7590" "10:09:54.5972" 0.8382 "uk" "uk" "LF downsweeps"
14 "Spectrogram 1" 1 21022.309656735 21022.623975601 0 253.846 "2019/10/15" "10:39:19.3097" "10:39:19.6240" 0.3143 "uk" "uk" "LF pulses"
15 "Spectrogram 1" 1 21925.746215925 21932.242139164 646.154 1776.923 "2019/10/15" "10:54:21.7462" "10:54:28.2421" 6.4959 "fish" "c" ""
16 "Spectrogram 1" 1 22312.232825318 22325.573914981 623.077 1800 "2019/10/15" "11:00:48.2328" "11:01:01.5739" 13.3411 "fish" "c" ""
17 "Spectrogram 1" 1 22556.591371932 22557.394631257 969.231 3115.385 "2019/10/15" "11:04:52.5914" "11:04:53.3946" 0.8033 "fish" "p" ""
18 "Spectrogram 1" 1 22676.535488856 22677.408596818 0 230.769 "2019/10/15" "11:06:52.5355" "11:06:53.4086" 0.8731 "uk" "uk" "LF downsweeps"
19 "Spectrogram 1" 1 25868.339929339 25882.938294468 784.615 1800 "2019/10/15" "12:00:04.3399" "12:00:18.9383" 14.5984 "fish" "c" ""
20 "Spectrogram 1" 1 25917.58321841 25918.491250691 1500 3184.615 "2019/10/15" "12:00:53.5832" "12:00:54.4913" 0.908 "fish" "p" ""
21 "Spectrogram 1" 1 27758.22815277 27759.38065528 23.077 161.538 "2019/10/15" "12:31:34.2282" "12:31:35.3807" 1.1525 "uk" "uk" "LF downsweeps"
22 "Spectrogram 1" 1 28675.117578192 28676.54947525 669.231 969.231 "2019/10/15" "12:46:50.1176" "12:46:52.5495" 1.4319 "mn" "song" ""
23 "Spectrogram 1" 1 29206.100100407 29206.763662459 2769.231 24000 "2019/10/15" "12:55:41.1001" "12:55:42.7637" 0.6636 "dol" "EC" ""
24 "Spectrogram 1" 1 29542.679858678 29543.308496411 646.154 1684.615 "2019/10/15" "13:01:18.6799" "13:01:19.3085" 0.6286 "fish" "p" ""
25 "Spectrogram 1" 1 29566.079152066 29567.301503214 323.077 553.846 "2019/10/15" "13:01:41.0792" "13:01:43.3015" 1.2224 "mn" "song" ""
26 "Spectrogram 1" 1 31230.265418571 31231.487769718 0 184.615 "2019/10/15" "13:29:26.2654" "13:29:27.4878" 1.2224 "uk" "uk" "LF downsweeps"
27 "Spectrogram 1" 1 33120.684510392 33121.138526533 115.385 761.538 "2019/10/15" "14:00:56.6845" "14:00:56.1385" 0.454 "fish" "p" ""
28 "Spectrogram 1" 1 33657.890564913 33659.462159245 553.846 830.769 "2019/10/15" "14:09:53.8906" "14:09:55.4622" 1.5716 "mn" "song" ""
29 "Spectrogram 1" 1 34030.791614414 34031.071008961 0 184.615 "2019/10/15" "14:16:06.7916" "14:16:06.0710" 0.2794 "uk" "uk" "LF pulses"
31 "Spectrogram 1" 1 36674.416760756 36675.045398489 0 184.615 "2019/10/15" "15:00:10.4168" "15:00:10.0454" 0.6286 "uk" "uk" "LF downsweeps"
30 "Spectrogram 1" 1 36699.667043025 36700.540150987 415.385 4223.077 "2019/10/15" "15:00:35.6670" "15:00:36.5402" 0.8731 "fish" "p" ""
32 "Spectrogram 1" 1 37750.959253226 37752.740393469 323.077 715.385 "2019/10/15" "15:18:06.9593" "15:18:08.7404" 1.7811 "mn" "song" ""
33 "Spectrogram 1" 1 40340.891714821 40341.83467142 623.077 3092.308 "2019/10/15" "16:01:16.8917" "16:01:17.8347" 0.943 "fish" "p" ""
34 "Spectrogram 1" 1 40562.870776897 40563.813733496 230.769 553.846 "2019/10/15" "16:04:58.8708" "16:04:59.8137" 0.943 "mn" "song" ""
35 "Spectrogram 1" 1 43920.96390494 43921.90686154 207.692 553.846 "2019/10/15" "17:00:55.9639" "17:00:56.9069" 0.943 "mn" "song" ""
36 "Spectrogram 1" 1 43922.570423591 43923.408607235 0 161.538 "2019/10/15" "17:00:57.5704" "17:00:58.4086" 0.8382 "uk" "uk" "LF downsweeps"
37 "Spectrogram 1" 1 45042.426074602 45043.543652794 1338.462 2100 "2019/10/15" "17:19:37.4261" "17:19:38.5437" 1.1176 "fish" "p" ""
38 "Spectrogram 1" 1 47485.313148125 47486.779969502 115.385 484.615 "2019/10/15" "18:00:19.3131" "18:00:21.7800" 1.4668 "mn" "song" ""
39 "Spectrogram 1" 1 48186.894056303 48187.90686154 415.385 3276.923 "2019/10/15" "18:12:01.8941" "18:12:02.9069" 1.0128 "fish" "p" ""
40 "Spectrogram 1" 1 50187.164137005 50187.583228827 0 276.923 "2019/10/15" "18:45:21.1641" "18:45:22.5832" 0.4191 "uk" "uk" "LF pulses"
41 "Spectrogram 1" 1 51098.10942467 51099.26192718 138.462 415.385 "2019/10/15" "19:00:32.1094" "19:00:33.2619" 1.1525 "mn" "song" ""
42 "Spectrogram 1" 1 51163.250282269 51164.053541594 738.462 2815.385 "2019/10/15" "19:01:37.2503" "19:01:38.0535" 0.8033 "fish" "p" ""
43 "Spectrogram 1" 1 54909.052370853 54909.785781541 576.923 3576.923 "2019/10/15" "20:04:03.0524" "20:04:04.7858" 0.7334 "fish" "p" ""
44 "Spectrogram 1" 1 56287.592542673 56288.011634495 0 276.923 "2019/10/15" "20:27:02.5925" "20:27:02.0116" 0.4191 "uk" "uk" "LF pulses"
45 "Spectrogram 1" 1 56598.740393469 56599.613501431 69.231 761.538 "2019/10/15" "20:32:13.7404" "20:32:14.6135" 0.8731 "mn" "social" ""
46 "Spectrogram 1" 1 58281.471473091 58282.519202646 161.538 438.462 "2019/10/15" "21:00:16.4715" "21:00:17.5192" 1.0477 "mn" "song" ""
47 "Spectrogram 1" 1 58374.621634119 58375.704287992 276.923 2653.846 "2019/10/15" "21:01:49.6216" "21:01:50.7043" 1.0827 "fish" "p" ""
48 "Spectrogram 1" 1 58501.278223807 58501.557618355 0 230.769 "2019/10/15" "21:03:55.2782" "21:03:56.5576" 0.2794 "uk" "uk" "LF pulses"
49 "Spectrogram 1" 1 59096.36087768 59097.05936405 0 138.462 "2019/10/15" "21:13:50.3609" "21:13:51.0594" 0.6985 "uk" "uk" "LF downsweeps"
50 "Spectrogram 1" 1 62099.643753201 62099.992996386 92.308 1038.462 "2019/10/15" "22:03:54.6438" "22:03:54.9930" 0.3492 "fish" "p" ""
51 "Spectrogram 1" 1 62657.427234927 62659.417921081 0 230.769 "2019/10/15" "22:13:12.4272" "22:13:14.4179" 1.9907 "uk" "uk" "LF pulses"
52 "Spectrogram 1" 1 65505.911523671 65506.260766856 23.077 900 "2019/10/15" "23:00:39.9115" "23:00:39.2608" 0.3492 "fish" "p" ""
53 "Spectrogram 1" 1 68504.759010744 68512.791603997 0 184.615 "2019/10/15" "23:50:38.7590" "23:50:46.7916" 8.0326 "uk" "uk" "LF pulses"
54 "Spectrogram 1" 1 69228.167617979 69228.551785482 69.231 1200 "2019/10/16" "0:02:41.1676" "0:02:42.5518" 0.3842 "fish" "p" ""
55 "Spectrogram 1" 1 69266.346901703 69267.254933983 0 184.615 "2019/10/16" "0:03:19.3469" "0:03:20.2549" 0.908 "uk" "uk" "LF downsweeps"
56 "Spectrogram 1" 1 72890.807900623 72893.811392013 0 253.846 "2019/10/16" "1:03:44.8079" "1:03:47.8114" 3.0035 "uk" "uk" "LF pulses"
58 "Spectrogram 1" 1 73280.898718435 73281.422583212 9669.854 11539.085 "2019/10/16" "1:10:14.8987" "1:10:14.4226" 0.5239 "dol" "w" ""
57 "Spectrogram 1" 1 73310.968556655 73311.387648477 0 900 "2019/10/16" "1:10:44.9686" "1:10:44.3876" 0.4191 "fish" "p" ""
59 "Spectrogram 1" 1 76321.941785858 76322.325953361 0 830.769 "2019/10/16" "2:00:55.9418" "2:00:55.3260" 0.3842 "fish" "p" ""
60 "Spectrogram 1" 1 76677.094277952 76677.897537277 0 161.538 "2019/10/16" "2:06:50.0943" "2:06:51.8975" 0.8033 "uk" "uk" "LF downsweeps"
61 "Spectrogram 1" 1 78865.564601135 78866.158314549 0 461.538 "2019/10/16" "2:43:19.5646" "2:43:19.1583" 0.5937 "uk" "uk" "LF pulses"
62 "Spectrogram 1" 1 79960.197890583 79960.651906723 138.462 969.231 "2019/10/16" "3:01:33.1979" "3:01:34.6519" 0.454 "fish" "p" ""
63 "Spectrogram 1" 1 83553.750867639 83553.995337869 46.154 969.231 "2019/10/16" "4:01:27.7509" "4:01:27.9953" 0.2445 "fish" "p" ""
64 "Spectrogram 1" 1 83706.880090743 83707.718274386 0 207.692 "2019/10/16" "4:04:00.8801" "4:04:01.7183" 0.8382 "mn" "song" "faint"
1 "Spectrogram 1" 1 76.037244968 76.875428611 0 1384.615 "2019/10/16" "4:50:05.0372" "4:50:05.8754" 0.8382 "fish" "p" ""
2 "Spectrogram 1" 1 721.033753577 721.487769718 0 161.538 "2019/10/16" "5:00:50.0338" "5:00:50.4878" 0.454 "uk" "uk" "LF downsweeps"
3 "Spectrogram 1" 1 1040.388819218 1040.738062403 138.462 923.077 "2019/10/16" "5:06:09.3888" "5:06:09.7381" 0.3492 "fish" "p" ""
4 "Spectrogram 1" 1 1426.281715197 1427.050050204 46.154 253.846 "2019/10/16" "5:12:35.2817" "5:12:36.0501" 0.7683 "mn" "song" "faint"
5 "Spectrogram 1" 1 4368.649575657 4368.928970205 46.154 1338.462 "2019/10/16" "6:01:37.6496" "6:01:37.9290" 0.2794 "fish" "p" ""
6 "Spectrogram 1" 1 4459.01279482 4460.025600056 46.154 484.615 "2019/10/16" "6:03:08.0128" "6:03:09.0256" 1.0128 "mn" "song" "faint"
7 "Spectrogram 1" 1 7268.828859381 7269.77181598 0 138.462 "2019/10/16" "6:49:57.8289" "6:49:58.7718" 0.943 "uk" "uk" "LF downsweeps"
8 "Spectrogram 1" 1 7905.967396331 7907.015125885 138.462 900 "2019/10/16" "7:00:34.9674" "7:00:36.0151" 1.0477 "fish" "p" ""
9 "Spectrogram 1" 1 11214.838152394 11217.597173555 0 300 "2019/10/16" "7:55:43.8382" "7:55:46.5972" 2.759 "uk" "uk" "LF pulses"
10 "Spectrogram 1" 1 11691.408586401 11691.862602542 0 969.231 "2019/10/16" "8:03:40.4086" "8:03:40.8626" 0.454 "fish" "p" ""
11 "Spectrogram 1" 1 14223.052360436 14224.449333176 0 138.462 "2019/10/16" "8:45:52.0524" "8:45:53.4493" 1.397 "uk" "uk" "LF downsweeps"
12 "Spectrogram 1" 1 15095.154802326 15095.538969829 161.538 1038.462 "2019/10/16" "9:00:24.1548" "9:00:24.5390" 0.3842 "fish" "p" ""
13 "Spectrogram 1" 1 16956.440008913 16957.452814149 0 161.538 "2019/10/16" "9:31:25.4400" "9:31:26.4528" 1.0128 "uk" "uk" "LF downsweeps"
14 "Spectrogram 1" 1 18717.764812367 18718.253752825 0 1038.462 "2019/10/16" "10:00:46.7648" "10:00:47.2538" 0.4889 "fish" "p" ""
15 "Spectrogram 1" 1 21776.9406047 21777.988334255 0 138.462 "2019/10/16" "10:51:44.9406" "10:51:45.9883" 1.0477 "uk" "uk" "LF pulses"
16 "Spectrogram 1" 1 21895.557597521 21905.755498521 807.692 1892.308 "2019/10/16" "10:53:43.5576" "10:53:53.7555" 10.1979 "fish" "c" ""
17 "Spectrogram 1" 1 22315.264237413 22315.997648101 0 2884.615 "2019/10/16" "11:00:43.2642" "11:00:43.9976" 0.7334 "fish" "p" ""
18 "Spectrogram 1" 1 22317.499393796 22329.827678223 646.154 1730.769 "2019/10/16" "11:00:45.4994" "11:00:57.8277" 12.3283 "fish" "c" ""
19 "Spectrogram 1" 1 25932.63559968 25945.697294795 623.077 1938.462 "2019/10/16" "12:01:00.6356" "12:01:13.6973" 13.0617 "fish" "c" ""
20 "Spectrogram 1" 1 26408.011603245 26408.675165296 184.615 438.462 "2019/10/16" "12:08:55.0116" "12:08:56.6752" 0.6636 "mn" "song" ""
21 "Spectrogram 1" 1 26729.916144136 26730.265387321 784.615 2192.308 "2019/10/16" "12:14:17.9161" "12:14:18.2654" 0.3492 "fish" "p" ""
22 "Spectrogram 1" 1 28121.832329938 28122.111724486 0 207.692 "2019/10/16" "12:37:29.8323" "12:37:29.1117" 0.2794 "uk" "uk" "LF pulses"
23 "Spectrogram 1" 1 28912.135014309 28913.217668182 0 138.462 "2019/10/16" "12:50:39.1350" "12:50:40.2177" 1.0827 "uk" "uk" "LF downsweeps"
24 "Spectrogram 1" 1 29816.165286913 29816.759000327 576.923 1800 "2019/10/16" "13:05:43.1653" "13:05:44.7590" 0.5937 "fish" "p" ""
25 "Spectrogram 1" 1 33138.314287616 33139.15247126 738.462 3276.923 "2019/10/16" "14:01:06.3143" "14:01:06.1525" 0.8382 "fish" "p" ""
26 "Spectrogram 1" 1 37085.203692205 37086.321270397 392.308 3715.385 "2019/10/16" "15:06:52.2037" "15:06:54.3213" 1.1176 "fish" "p" ""
27 "Spectrogram 1" 1 40322.409746726 40322.863762866 576.923 1776.923 "2019/10/16" "16:00:50.4097" "16:00:50.8638" 0.454 "fish" "p" ""
28 "Spectrogram 1" 1 42501.722894851 42502.421381221 0 738.462 "2019/10/16" "16:37:09.7229" "16:37:10.4214" 0.6985 "mn" "social" ""
29 "Spectrogram 1" 1 43924.414408857 43926.544792285 138.462 1707.692 "2019/10/16" "17:00:51.4144" "17:00:53.5448" 2.1304 "fish" "p" ""
30 "Spectrogram 1" 1 44419.320110072 44420.193218035 0 161.538 "2019/10/16" "17:09:06.3201" "17:09:06.1932" 0.8731 "uk" "uk" "LF downsweeps"
31 "Spectrogram 1" 1 45764.430705484 45765.722905268 46.154 1592.308 "2019/10/16" "17:31:31.4307" "17:31:32.7229" 1.2922 "mn" "song" ""
32 "Spectrogram 1" 1 47557.571563082 47560.784600383 161.538 461.538 "2019/10/16" "18:01:24.5716" "18:01:27.7846" 3.213 "mn" "song" ""
33 "Spectrogram 1" 1 47640.356205132 47640.914994228 669.231 1776.923 "2019/10/16" "18:02:47.3562" "18:02:47.9150" 0.5588 "fish" "p" ""
34 "Spectrogram 1" 1 48841.34805161 48842.954570261 0 207.692 "2019/10/16" "18:22:48.3481" "18:22:49.9546" 1.6065 "uk" "uk" "LF downsweeps"
35 "Spectrogram 1" 1 51102.398112231 51103.725236333 992.308 2100 "2019/10/16" "19:00:29.3981" "19:00:30.7252" 1.3271 "fish" "p" ""
36 "Spectrogram 1" 1 51106.449333176 51108.020927508 207.692 600 "2019/10/16" "19:00:33.4493" "19:00:34.0209" 1.5716 "mn" "song" ""
37 "Spectrogram 1" 1 54741.841643784 54742.889373339 69.231 438.462 "2019/10/16" "20:01:08.8416" "20:01:09.8894" 1.0477 "mn" "song" ""
38 "Spectrogram 1" 1 54823.194388776 54823.892875146 784.615 2330.769 "2019/10/16" "20:02:29.1944" "20:02:30.8929" 0.6985 "fish" "p" ""
39 "Spectrogram 1" 1 58299.275871908 58300.393450099 207.692 623.077 "2019/10/16" "21:00:26.2759" "21:00:27.3935" 1.1176 "mn" "song" ""
40 "Spectrogram 1" 1 58520.095427859 58521.143157414 0 4130.769 "2019/10/16" "21:04:06.0954" "21:04:07.1432" 1.0477 "fish" "p" ""
43 "Spectrogram 1" 1 61907.112895227 61908.89403547 346.154 784.615 "2019/10/16" "22:00:33.1129" "22:00:35.8940" 1.7811 "mn" "song" ""
44 "Spectrogram 1" 1 62661.855619761 62662.309635902 115.385 876.923 "2019/10/16" "22:13:08.8556" "22:13:09.3096" 0.454 "fish" "p" ""
45 "Spectrogram 1" 1 63452.465619385 63453.0593328 0 184.615 "2019/10/16" "22:26:19.4656" "22:26:19.0593" 0.5937 "uk" "uk" "LF downsweeps"
46 "Spectrogram 1" 1 65513.657718762 65514.565751043 138.462 438.462 "2019/10/16" "23:00:39.6577" "23:00:40.5658" 0.908 "mn" "song" ""
47 "Spectrogram 1" 1 66632.982501382 66633.611139115 0 992.308 "2019/10/16" "23:19:18.9825" "23:19:19.6111" 0.6286 "fish" "p" ""
48 "Spectrogram 1" 1 69152.228142353 69153.031401678 0 1269.231 "2019/10/17" "0:01:17.2281" "0:01:18.0314" 0.8033 "fish" "p" ""
49 "Spectrogram 1" 1 69244.058182892 69245.210685402 138.462 461.538 "2019/10/17" "0:02:49.0582" "0:02:50.2107" 1.1525 "mn" "song" ""
50 "Spectrogram 1" 1 71127.352713742 71129.413248533 0 230.769 "2019/10/17" "0:34:13.3527" "0:34:15.4132" 2.0605 "uk" "uk" "LF pulses"
51 "Spectrogram 1" 1 72693.38763806 72693.771805564 0 1200 "2019/10/17" "1:00:19.3876" "1:00:19.7718" 0.3842 "fish" "p" ""
52 "Spectrogram 1" 1 74027.280523622 74027.769464081 0 138.462 "2019/10/17" "1:22:32.2805" "1:22:33.7695" 0.4889 "uk" "uk" "LF pulses"
53 "Spectrogram 1" 1 76326.335246374 76326.859111152 23.077 923.077 "2019/10/17" "2:00:51.3352" "2:00:52.8591" 0.5239 "fish" "p" ""
54 "Spectrogram 1" 1 78032.884711207 78036.06282419 0 138.462 "2019/10/17" "2:29:18.8847" "2:29:21.0628" 3.1781 "uk" "uk" ""
55 "Spectrogram 1" 1 80270.360856847 80270.535478439 115.385 992.308 "2019/10/17" "3:06:36.3609" "3:06:36.5355" 0.1746 "fish" "p" ""
56 "Spectrogram 1" 1 83540.081451882 83540.465619385 69.231 830.769 "2019/10/17" "4:01:05.0815" "4:01:06.4656" 0.3842 "fish" "p" ""
1 "Spectrogram 1" 1 555.331775817 557.182764697 0 923.077 "2019/10/17" "4:57:56.3318" "4:57:58.1828" 1.851 "fish" "p" ""
2 "Spectrogram 1" 1 811.599515037 812.263077088 46.154 784.615 "2019/10/17" "5:02:12.5995" "5:02:13.2631" 0.6636 "fish" "p" ""
3 "Spectrogram 1" 1 4534.072158869 4534.945266832 46.154 646.154 "2019/10/17" "6:04:15.0722" "6:04:15.9453" 0.8731 "mn" "song" "faint"
4 "Spectrogram 1" 1 4775.923158166 4776.481947262 92.308 1707.692 "2019/10/17" "6:08:16.9232" "6:08:17.4819" 0.5588 "fish" "p" ""
5 "Spectrogram 1" 1 7910.263087505 7910.577406371 0 1015.385 "2019/10/17" "7:00:31.2631" "7:00:31.5774" 0.3143 "fish" "p" ""
6 "Spectrogram 1" 1 11518.973218786 11519.671705156 92.308 3046.154 "2019/10/17" "8:00:39.9732" "8:00:40.6717" 0.6985 "fish" "p" ""
7 "Spectrogram 1" 1 15091.21535795 15091.739222727 0 923.077 "2019/10/17" "9:00:12.2154" "9:00:12.7392" 0.5239 "fish" "p" ""
