"","Begin_Date","Begin_Hour","bal_pbw","bal_uk","boat_","dol_echolocation","dol_uk","fish_Pulse","fish_c","fish_p","fish_spikeylowfrequencyp","fish_uk","minke_boing","mn_uk","pm_","pm_clicks","pm_uk","uk_","uk_fish","uk_uk","dol_w","Notes","SiteID"
"295",2022-01-30,6,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"296",2022-01-30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"dark low frequency flag call - small","SWS"
"297",2022-01-30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"dark low frequency flag call","SWS"
"298",2022-01-30,9,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"299",2022-01-30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"dark low frequency flag calls, medium","SWS"
"300",2022-01-30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"possibly fish pulse, single line, 'croak' sound; could be fish pulse, 'croak' sounding, + sound abnormality","SWS"
"301",2022-01-30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible fish chorus, but unsure","SWS"
"302",2022-01-30,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"303",2022-01-30,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"304",2022-01-30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"very faint squiggle or pulsed lines - either fish pulse or dolphin? ","SWS"
"305",2022-01-30,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"306",2022-01-30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"small pulsed dark lines","SWS"
"307",2022-01-30,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"308",2022-01-30,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"309",2022-01-30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible fish pulse, shrimp snap, and/or dolphin whistle. Highlighting just incase it is fish pulse","SWS"
"310",2022-01-30,21,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"311",2022-01-30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency call, two pulses","SWS"
"312",2022-01-30,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"313",2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls","SWS"
"314",2022-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark loq frequency calls","SWS"
"315",2022-01-31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark loq frequency flag calls, possible fish pulse may be included","SWS"
"316",2022-01-31,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"317",2022-01-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"dark low frequency flag call, big; dark low freuqency flag call - big","SWS"
"318",2022-01-31,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"319",2022-01-31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls - small","SWS"
"320",2022-01-31,7,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"321",2022-01-31,8,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"322",2022-01-31,9,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"323",2022-01-31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"either strange fish pulse (single) or vessel noise","SWS"
"324",2022-01-31,11,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"325",2022-01-31,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"double check, could be vessel; long chain of dark line pulses, probably vessel","SWS"
"326",2022-01-31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"sounds like something small plopping into a puddle of water","SWS"
"327",2022-01-31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag call, single pulse, might be fish?","SWS"
"328",2022-01-31,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"'croak'; ","SWS"
"329",2022-01-31,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"330",2022-01-31,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"331",2022-01-31,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"332",2022-01-31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"either fish pulse or vessel noise; dark low frequency flag call - small","SWS"
"333",2022-01-31,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"334",2022-01-31,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,"sounds like loud drumming ; either fish pulse or snapping shrimp; dark low frequency flag calls, pulses seem to overlap with other flag calls?","SWS"
"335",2022-01-31,22,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"336",2022-01-31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag call - small","SWS"
"337",2022-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"; dark low frequency flag calls - large","SWS"
"338",2022-02-01,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"339",2022-02-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"loud drumming","SWS"
"340",2022-02-01,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"341",2022-02-01,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"drumming, double check; very low frequency pulses","SWS"
"342",2022-02-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"more low frequency pulses; flag call, could be fish pulse","SWS"
"343",2022-02-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"possible fish pulse?; possible 2 pulse fish","SWS"
"344",2022-02-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"very small pulses","SWS"
"345",2022-02-01,8,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"346",2022-02-01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"pulse, could be from vessel","SWS"
"347",2022-02-01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"mystery flag pulse; series of low frequency pulses, maybe fish; long dark low-frequency line, maybe vessel? ","SWS"
"348",2022-02-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"mystery pulses","SWS"
"349",2022-02-01,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"double check incase vessel; double check","SWS"
"350",2022-02-01,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"351",2022-02-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"scratchy pulse, likely fish","SWS"
"352",2022-02-01,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"353",2022-02-01,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"354",2022-02-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"single flag pulse","SWS"
"355",2022-02-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"lots of small scratchy pulses, maybe fish? unsure","SWS"
"356",2022-02-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"single pulse","SWS"
"357",2022-02-01,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"358",2022-02-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"low frequency pulses","SWS"
"359",2022-02-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"low freqeucny flag calls","SWS"
"360",2022-02-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"low frequency flag calls","SWS"
"361",2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"low frequency flag calls","SWS"
"362",2022-02-02,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"363",2022-02-02,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"364",2022-02-02,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"365",2022-02-02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"low frequency flag calls","SWS"
"366",2022-02-02,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"pulses, either fish or vessel; double check incase dolphin","SWS"
"367",2022-02-02,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"368",2022-02-02,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"low frequency pulses","SWS"
"369",2022-02-02,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"370",2022-02-02,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"371",2022-02-02,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"372",2022-02-02,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"; sperm whale?; ","SWS"
"373",2022-02-02,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"374",2022-02-02,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"375",2022-02-02,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"376",2022-02-02,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"377",2022-02-02,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"378",2022-02-02,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"379",2022-02-02,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"380",2022-02-02,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"381",2022-02-02,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"382",2022-02-02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"low frequency flag call; single pulse","SWS"
"383",2022-02-02,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,"uk low frequency pulses; ; is this blue whale?","SWS"
"384",2022-02-02,23,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"385",2022-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"low frequency flag calls","SWS"
"386",2022-02-03,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"387",2022-02-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"pulses, posisble fish","SWS"
"388",2022-02-03,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"389",2022-02-03,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"dark spikey calls that I used to get confused with the dark flag calls; dark low frequency flag calls","SWS"
"390",2022-02-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"either fish pulse or vessel noise; ask jess - these are dark spikey calls surrounded by flag calls, unsure if biological ","SWS"
"391",2022-02-03,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"visible, but inaudible, double check","SWS"
"392",2022-02-03,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,"faint; similar to before, visible, but inaudible, double check - could be vessel noise component; possible fish pulse?","SWS"
"393",2022-02-03,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,"possible faint fish pulses; either fish pulses or dolphin echolocation ; possibly faint fish pulse; ; either fish pulses or shrimp snaps","SWS"
"394",2022-02-03,9,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"395",2022-02-03,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"; spaced, almost sounds like a squeaky toy; could be fish, dolphin or vessel, interesting sound","SWS"
"396",2022-02-03,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,"; compare with pompano sound; seems like some sort of odontecete clicks, likely dolphin but posisbly sperm whale?; ; more odontecete clicks, higher frequency","SWS"
"397",2022-02-03,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"398",2022-02-03,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"spaced; likely fish pulse, but high-pitched","SWS"
"399",2022-02-03,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"400",2022-02-03,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"401",2022-02-03,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"402",2022-02-03,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,"; ; long string of pulses, irregularities suggest fish? But could be dolphin echolocation; pretty sure these are dolphins, but this is a cool new sounds I haven't heard before","SWS"
"403",2022-02-03,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"double check incase this is vessel noise; ","SWS"
"404",2022-02-03,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"405",2022-02-03,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"sounds like fish pulse, but could also be vessel; ","SWS"
"406",2022-02-03,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"sounds like echolocation, looks a little like fish pulses, but overlaps with vessel so could be a part of the boat noise; ","SWS"
"407",2022-02-03,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"408",2022-02-03,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"; dark low frequency flag calls","SWS"
"409",2022-02-04,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"410",2022-02-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"either fish pulse or part of the dolphin clicks; dark low frequency flag calls - small","SWS"
"411",2022-02-04,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"double check incase this is dolphin echolocation; dark low frequency flag calls","SWS"
"412",2022-02-04,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"413",2022-02-04,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,"faint; ; ","SWS"
"414",2022-02-04,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"415",2022-02-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"interesting sound","SWS"
"416",2022-02-04,7,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"417",2022-02-04,8,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"418",2022-02-04,9,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"419",2022-02-04,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"double check, could be dolphin echolocation","SWS"
"420",2022-02-04,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,"SWS"
"421",2022-02-04,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"422",2022-02-04,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"423",2022-02-04,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"; low frequency flag calls","SWS"
"424",2022-02-04,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"425",2022-02-04,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"426",2022-02-04,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"427",2022-02-04,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"428",2022-02-04,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"429",2022-02-04,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"430",2022-02-04,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"double check, could be dolphin echolocation","SWS"
"431",2022-02-04,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"; likely fish pulse","SWS"
"432",2022-02-04,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"433",2022-02-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"; low frequency flag calls","SWS"
"434",2022-02-05,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"435",2022-02-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"low frequency flag calls","SWS"
"436",2022-02-05,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"437",2022-02-05,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"438",2022-02-05,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"439",2022-02-05,6,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"440",2022-02-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"this seems very low frequency for a dolphin but still sounds like one","SWS"
"441",2022-02-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"is this still dolphin?","SWS"
"442",2022-02-05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"pulse, either fish or vessel","SWS"
"443",2022-02-05,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"; fish pulses? 'croak' sound","SWS"
"444",2022-02-05,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"445",2022-02-05,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"446",2022-02-05,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"447",2022-02-05,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"448",2022-02-05,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"449",2022-02-05,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"450",2022-02-05,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"'croak'","SWS"
"451",2022-02-05,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"452",2022-02-05,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"453",2022-02-05,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"454",2022-02-05,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"455",2022-02-05,22,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"456",2022-02-05,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"'knock' could be fish","SWS"
"457",2022-02-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"'croak'","SWS"
"458",2022-02-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"dark low frequency flag calls","SWS"
"459",2022-02-06,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"460",2022-02-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"could be fish, unsure","SWS"
"461",2022-02-06,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"462",2022-02-06,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"463",2022-02-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls","SWS"
"464",2022-02-06,7,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"465",2022-02-06,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,"possible faint fish pulses, but likeley vessel noise; either fish pulses or vessel noise; dark scratchy lines - similar to dark flag call; fish pulse or shrimp?; spaced; dark low frequency flag call, 2 pulses","SWS"
"466",2022-02-06,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark scratchy pulses","SWS"
"467",2022-02-06,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"single","SWS"
"468",2022-02-06,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"double check incase it is vessel noise","SWS"
"469",2022-02-06,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"possible fish chorus? But not very confident due to lack of pulses building up to it; ","SWS"
"470",2022-02-06,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"; possible fish pulses, could be vessel","SWS"
"471",2022-02-06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"fish pulse or vessel noise?","SWS"
"472",2022-02-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"again, could be fish pulses or vessel; fish pulse?; loud dark low frequency flag call lines up perfectly with clip divider, these calls may be interference issue within the hydrophone itself?","SWS"
"473",2022-02-06,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"'croak'","SWS"
"474",2022-02-06,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"either fish pulse or shrimp snap; double check incase vessel noise","SWS"
"475",2022-02-06,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"476",2022-02-06,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"either fish pulse or vessel noise","SWS"
"477",2022-02-06,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"478",2022-02-06,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"could be fish p, 'croak' sound, not sure; 'croak'","SWS"
"479",2022-02-06,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"'croak'","SWS"
"480",2022-02-06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possibly fish pulse","SWS"
"481",2022-02-07,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"482",2022-02-07,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"483",2022-02-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"unsure, maybe fish pulse? Could be vessel or other","SWS"
"484",2022-02-07,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"485",2022-02-07,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"486",2022-02-07,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"487",2022-02-07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"low frequency pulses, fish?","SWS"
"488",2022-02-07,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"pulse, could be vessel","SWS"
"489",2022-02-07,8,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"490",2022-02-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"blue whale or vessel?","SWS"
"491",2022-02-07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"'croak', could be fish but very broad frequency range","SWS"
"492",2022-02-07,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,"double check incase sperm whale; ; ","SWS"
"493",2022-02-07,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"; sounds more intense than usual, wonder if its a different dolphin species?","SWS"
