"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
16 "Spectrogram 1" 1 65822.901174966 65829.277805676 2575.227 3853.578 "2022/3/20" "22:09:30.9012" "22:09:36.2778" 6.3766 "fish" "p" ""
17 "Spectrogram 1" 1 78378.119313484 78381.922917767 2612.281 3853.578 "2022/3/21" "1:38:45.1193" "1:38:49.9229" 3.8036 "fish" "p" ""
18 "Spectrogram 1" 1 80074.202604969 80084.83032282 2352.906 4131.48 "2022/3/21" "2:07:01.2026" "2:07:12.8303" 10.6277 "fish" "p" ""
19 "Spectrogram 1" 1 80644.553123485 80673.751379894 0 3594.202 "2022/3/21" "2:16:32.5531" "2:17:01.7514" 29.1983 "uk" "uk" "not sure if this is fish or vessel"
20 "Spectrogram 1" 1 83852.558099221 83860.836532072 2408.486 3983.265 "2022/3/21" "3:10:00.5581" "3:10:08.8365" 8.2784 "fish" "p" "faint"
21 "Spectrogram 1" 1 84128.901174966 84137.738961389 0 1148.663 "2022/3/21" "3:14:36.9012" "3:14:45.7390" 8.8378 "uk" "uk" "could be fish pulse"
1 "Spectrogram 1" 1 1301.369794282 1304.614044994 2796.873 3671.792 "2022/3/21" "4:14:04.3698" "4:14:07.6140" 3.2443 "fish" "p" ""
2 "Spectrogram 1" 1 6274.247344922 6276.484759206 2925.959 3929.965 "2022/3/21" "5:36:57.2473" "5:36:59.4848" 2.2374 "fish" "p" ""
3 "Spectrogram 1" 1 7798.150401414 7807.435670693 2452.642 3571.391 "2022/3/21" "6:02:21.1504" "6:02:30.4357" 9.2853 "fish" "p" ""
4 "Spectrogram 1" 1 12515.615905687 12520.314475684 2753.844 3714.821 "2022/3/21" "7:20:58.6159" "7:21:03.3145" 4.6986 "fish" "p" ""
5 "Spectrogram 1" 1 14918.990675704 14923.465504273 2782.53 3514.02 "2022/3/21" "8:01:01.9907" "8:01:06.4655" 4.4748 "fish" "p" ""
6 "Spectrogram 1" 1 19630.862644267 19633.323799979 2294.87 4016.022 "2022/3/21" "9:19:33.8626" "9:19:36.3238" 2.4612 "fish" "p" ""
7 "Spectrogram 1" 1 21254.778119264 21265.629578543 0 1176.121 "2022/3/21" "9:46:37.7781" "9:46:48.6296" 10.8515 "fish" "p" "spaced"
8 "Spectrogram 1" 1 24037.417022102 24042.115592099 0 1290.864 "2022/3/21" "10:32:59.4170" "10:33:03.1156" 4.6986 "fish" "p" ""
9 "Spectrogram 1" 1 38560.474828568 38564.054691423 100.401 745.833 "2022/3/21" "14:35:02.4748" "14:35:05.0547" 3.5799 "fish" "p" ""
10 "Spectrogram 1" 1 41866.92603281 41872.967051378 86.058 803.204 "2022/3/21" "15:30:08.9260" "15:30:14.9671" 6.041 "fish" "p" ""
11 "Spectrogram 1" 1 43791.236787109 43799.962702817 43.029 731.49 "2022/3/21" "16:02:11.2368" "16:02:20.9627" 8.7259 "fish" "p" ""
12 "Spectrogram 1" 1 44082.794279988 44091.184583553 0 157.772 "2022/3/21" "16:07:03.7943" "16:07:11.1846" 8.3903 "bal" "uk" ""
13 "Spectrogram 1" 1 47519.405209939 47520.300175653 0 401.602 "2022/3/21" "17:04:20.4052" "17:04:21.3002" 0.895 "fish" "p" ""
14 "Spectrogram 1" 1 51648.38407348 51654.313221333 0 903.605 "2022/3/21" "18:13:09.3841" "18:13:15.3132" 5.9291 "fish" "p" ""
15 "Spectrogram 1" 1 54779.198256409 54780.316963551 0 917.948 "2022/3/21" "19:05:19.1983" "19:05:21.3170" 1.1187 "fish" "p" ""
16 "Spectrogram 1" 1 61640.364191371 61641.371027799 286.859 989.663 "2022/3/21" "20:59:41.3642" "20:59:42.3710" 1.0068 "fish" "p" ""
17 "Spectrogram 1" 1 67034.356727768 67039.72652205 2423.956 3671.792 "2022/3/21" "22:29:34.3567" "22:29:39.7265" 5.3698 "fish" "p" ""
18 "Spectrogram 1" 1 70715.384700655 70716.615278511 258.173 717.147 "2022/3/21" "23:30:55.3847" "23:30:56.6153" 1.2306 "fish" "p" ""
19 "Spectrogram 1" 1 79671.027952054 79672.817883481 1176.121 1778.524 "2022/3/22" "2:00:10.0280" "2:00:12.8179" 1.7899 "fish" "p" ""
1 "Spectrogram 1" 1 735.259157085 747.34119422 2948.317 3511.067 "2022/3/22" "4:04:29.2592" "4:04:41.3412" 12.082 "fish" "p" ""
2 "Spectrogram 1" 1 4624.71347637 4632.656297079 2434.503 3755.74 "2022/3/22" "5:09:18.7135" "5:09:26.6563" 7.9428 "fish" "p" ""
3 "Spectrogram 1" 1 7869.971399938 7873.775004221 122.337 929.76 "2022/3/22" "6:03:23.9714" "6:03:27.7750" 3.8036 "fish" "p" ""
4 "Spectrogram 1" 1 13325.392164258 13326.846483543 0 770.722 "2022/3/22" "7:34:19.3922" "7:34:20.8465" 1.4543 "fish" "p" "spikey pulse"
5 "Spectrogram 1" 1 21398.431322133 21400.109382846 0 440.413 "2022/3/22" "9:48:52.4313" "9:48:54.1094" 1.6781 "fish" "p" ""
6 "Spectrogram 1" 1 22394.931008546 22407.908011394 36.701 782.956 "2022/3/22" "10:05:28.9310" "10:05:41.9080" 12.977 "fish" "p" ""
7 "Spectrogram 1" 1 25362.167795655 25428.730870611 0 856.358 "2022/3/22" "10:54:55.1678" "10:56:02.7309" 66.5631 "uk" "uk" "I think this is boat but not completley sure"
8 "Spectrogram 1" 1 30238.612790644 30240.290851357 0 281.375 "2022/3/22" "12:16:12.6128" "12:16:13.2909" 1.6781 "fish" "p" ""
9 "Spectrogram 1" 1 40695.673084978 40701.937844974 0 281.375 "2022/3/22" "15:10:29.6731" "15:10:35.9378" 6.2648 "fish" "p" ""
10 "Spectrogram 1" 1 42978.999372825 43002.939705666 0 159.038 "2022/3/22" "15:48:32.9994" "15:48:56.9397" 23.9403 "bal" "uk" "blue whale"
11 "Spectrogram 1" 1 44202.495944194 44226.883759892 0 122.337 "2022/3/22" "16:08:54.4959" "16:09:18.8838" 24.3878 "bal" "uk" "blue whale"
12 "Spectrogram 1" 1 47390.364191371 47417.213162782 0 122.337 "2022/3/22" "17:02:02.3642" "17:02:28.2132" 26.849 "bal" "uk" "blue whale"
13 "Spectrogram 1" 1 51685.383467138 51711.113731407 0 171.272 "2022/3/22" "18:13:37.3835" "18:14:02.1137" 25.7303 "bal" "uk" "blue whale"
14 "Spectrogram 1" 1 54517.357354944 54542.192653499 0 134.57 "2022/3/22" "19:00:49.3574" "19:01:13.1927" 24.8353 "bal" "uk" "blue whale"
15 "Spectrogram 1" 1 54725.22434777 54726.231184198 318.076 831.89 "2022/3/22" "19:04:16.2243" "19:04:17.2312" 1.0068 "fish" "p" ""
16 "Spectrogram 1" 1 58194.91733569 58229.037903524 0 159.038 "2022/3/22" "20:02:06.9173" "20:02:40.0379" 34.1206 "bal" "uk" "blue whale"
17 "Spectrogram 1" 1 59181.124916395 59182.355494251 36.701 746.255 "2022/3/22" "20:18:32.1249" "20:18:34.3555" 1.2306 "fish" "p" "'grunt'"
18 "Spectrogram 1" 1 61908.16407427 61948.325660672 0 146.804 "2022/3/22" "21:03:59.1641" "21:04:40.3257" 40.1616 "bal" "uk" "blue whale"
19 "Spectrogram 1" 1 62602.366679239 62603.820998524 220.206 831.89 "2022/3/22" "21:15:34.3667" "21:15:35.8210" 1.4543 "fish" "p" ""
20 "Spectrogram 1" 1 63015.303897037 63017.317569893 0 893.059 "2022/3/22" "21:22:27.3039" "21:22:29.3176" 2.0137 "uk" "" ""
21 "Spectrogram 1" 1 66466.426346398 66484.213789958 0 134.57 "2022/3/22" "22:19:57.4263" "22:20:15.2138" 17.7874 "bal" "uk" "blue whale"
22 "Spectrogram 1" 1 69115.704152074 69129.352379208 0 146.804 "2022/3/22" "23:04:07.7042" "23:04:20.3524" 13.6482 "bal" "uk" "blue whale"
23 "Spectrogram 1" 1 69479.641997048 69485.906757044 0 697.32 "2022/3/22" "23:10:10.6420" "23:10:17.9068" 6.2648 "fish" "p" ""
24 "Spectrogram 1" 1 74517.415767752 74522.897432748 0 305.842 "2022/3/23" "0:34:08.4158" "0:34:14.8974" 5.4817 "fish" "p" ""
25 "Spectrogram 1" 1 74595.624602807 74603.455552802 0 3682.338 "2022/3/23" "0:35:26.6246" "0:35:34.4556" 7.8309 "uk" "" ""
26 "Spectrogram 1" 1 80039.522683564 80044.444994989 0 293.608 "2022/3/23" "2:06:10.5227" "2:06:15.4450" 4.9223 "fish" "p" ""
27 "Spectrogram 1" 1 84780.592908535 84792.563074956 0 391.478 "2022/3/23" "3:25:11.5929" "3:25:23.5631" 11.9702 "fish" "p" ""
1 "Spectrogram 1" 1 7.719079281 10.62771785 0 524.017 "2022/3/23" "3:52:11.7191" "3:52:14.6277" 2.9086 "uk" "uk" "dark low frequency flag calls"
2 "Spectrogram 1" 1 1497.825974259 1504.202604969 0 622.271 "2022/3/23" "4:17:01.8260" "4:17:08.2026" 6.3766 "fish" "p" "scratchy low frequency pulse"
3 "Spectrogram 1" 1 9834.108128496 9835.898059923 0 262.009 "2022/3/23" "6:35:58.1081" "6:35:59.8981" 1.7899 "uk" "uk" "could be fish pulse"
4 "Spectrogram 1" 1 10525.737707039 10530.100664893 251.092 1135.371 "2022/3/23" "6:47:29.7377" "6:47:34.1007" 4.363 "fish" "p" ""
5 "Spectrogram 1" 1 11350.292105707 11358.123055702 10.917 1572.052 "2022/3/23" "7:01:14.2921" "7:01:22.1231" 7.8309 "fish" "p" ""
6 "Spectrogram 1" 1 13609.342448571 13612.139216426 0 3373.362 "2022/3/23" "7:38:53.3424" "7:38:56.1392" 2.7968 "uk" "uk" "dark low frequency flag calls"
7 "Spectrogram 1" 1 17063.809813536 17066.159098534 0 2805.677 "2022/3/23" "8:36:27.8098" "8:36:30.1591" 2.3493 "uk" "uk" "either fish pulse or vessel noise"
8 "Spectrogram 1" 1 17892.715964238 17902.001233517 1703.057 3198.69 "2022/3/23" "8:50:16.7160" "8:50:26.0012" 9.2853 "fish" "p" ""
9 "Spectrogram 1" 1 22599.218138518 22606.71347637 0 833.707 "2022/3/23" "10:08:41.2181" "10:08:49.7135" 7.4953 "fish" "p" "spaced"
10 "Spectrogram 1" 1 26979.371027799 26985.300175653 0 324.219 "2022/3/23" "11:21:41.3710" "11:21:47.3002" 5.9291 "uk" "uk" "might be fish pulse"
11 "Spectrogram 1" 1 38896.444994989 38906.065876411 30.878 602.121 "2022/3/23" "14:40:18.4450" "14:40:28.0659" 9.6209 "uk" "uk" "faint, could be fish pulses"
12 "Spectrogram 1" 1 43117.50652284 43140.328148539 0 802.829 "2022/3/23" "15:50:39.5065" "15:51:02.3281" 22.8216 "uk" "uk" "could be fish pulses?"
13 "Spectrogram 1" 1 69662.684897141 69669.620881422 555.804 3520.095 "2022/3/23" "23:13:03.6849" "23:13:10.6209" 6.936 "fish" "p" ""
14 "Spectrogram 1" 1 77409.811047053 77412.048461337 0 1096.17 "2022/3/24" "1:22:10.8110" "1:22:12.0485" 2.2374 "fish" "p" "'croak'"
15 "Spectrogram 1" 1 80930.293339225 80938.907384219 0 633 "2022/3/24" "2:20:51.2933" "2:20:59.9074" 8.614 "fish" "p" "scratchy low frequency pulses"
16 "Spectrogram 1" 1 83261.947775611 83269.107501321 0 1204.243 "2022/3/24" "2:59:42.9478" "2:59:49.1075" 7.1597 "uk" "uk" "could be fish pulse?"
1 "Spectrogram 1" 1 7.719079281 10.62771785 0 524.017 "2022/3/23" "3:52:11.7191" "3:52:14.6277" 2.9086 "uk" "uk" "dark low frequency flag calls"
2 "Spectrogram 1" 1 1497.825974259 1504.202604969 0 622.271 "2022/3/23" "4:17:01.8260" "4:17:08.2026" 6.3766 "fish" "p" "scratchy low frequency pulse"
3 "Spectrogram 1" 1 9834.108128496 9835.898059923 0 262.009 "2022/3/23" "6:35:58.1081" "6:35:59.8981" 1.7899 "uk" "uk" "could be fish pulse"
4 "Spectrogram 1" 1 10525.737707039 10530.100664893 251.092 1135.371 "2022/3/23" "6:47:29.7377" "6:47:34.1007" 4.363 "fish" "p" ""
5 "Spectrogram 1" 1 11350.292105707 11358.123055702 10.917 1572.052 "2022/3/23" "7:01:14.2921" "7:01:22.1231" 7.8309 "fish" "p" ""
6 "Spectrogram 1" 1 13609.342448571 13612.139216426 0 3373.362 "2022/3/23" "7:38:53.3424" "7:38:56.1392" 2.7968 "uk" "uk" "dark low frequency flag calls"
7 "Spectrogram 1" 1 17063.809813536 17066.159098534 0 2805.677 "2022/3/23" "8:36:27.8098" "8:36:30.1591" 2.3493 "uk" "uk" "either fish pulse or vessel noise"
8 "Spectrogram 1" 1 17892.715964238 17902.001233517 1703.057 3198.69 "2022/3/23" "8:50:16.7160" "8:50:26.0012" 9.2853 "fish" "p" ""
9 "Spectrogram 1" 1 22599.218138518 22606.71347637 0 833.707 "2022/3/23" "10:08:41.2181" "10:08:49.7135" 7.4953 "fish" "p" "spaced"
10 "Spectrogram 1" 1 26979.371027799 26985.300175653 0 324.219 "2022/3/23" "11:21:41.3710" "11:21:47.3002" 5.9291 "uk" "uk" "might be fish pulse"
11 "Spectrogram 1" 1 38896.444994989 38906.065876411 30.878 602.121 "2022/3/23" "14:40:18.4450" "14:40:28.0659" 9.6209 "uk" "uk" "faint, could be fish pulses"
12 "Spectrogram 1" 1 43117.50652284 43140.328148539 0 802.829 "2022/3/23" "15:50:39.5065" "15:51:02.3281" 22.8216 "uk" "uk" "could be fish pulses?"
13 "Spectrogram 1" 1 47603.625836324 47623.762564882 0 120.087 "2022/3/23" "17:05:25.6258" "17:05:45.7626" 20.1367 "uk" "uk" "pygmy blue or vessel?"
15 "Spectrogram 1" 1 51175.790537769 51195.591654185 0 120.087 "2022/3/23" "18:04:57.7905" "18:05:17.5917" 19.8011 "pygmy blue whale" "uk" ""
16 "Spectrogram 1" 1 69662.684897141 69669.620881422 555.804 3520.095 "2022/3/23" "23:13:03.6849" "23:13:10.6209" 6.936 "fish" "p" ""
17 "Spectrogram 1" 1 77409.811047053 77412.048461337 0 1096.17 "2022/3/24" "1:22:10.8110" "1:22:12.0485" 2.2374 "fish" "p" "'croak'"
18 "Spectrogram 1" 1 80930.293339225 80938.907384219 0 633 "2022/3/24" "2:20:51.2933" "2:20:59.9074" 8.614 "fish" "p" "scratchy low frequency pulses"
19 "Spectrogram 1" 1 83261.947775611 83269.107501321 0 1204.243 "2022/3/24" "2:59:42.9478" "2:59:49.1075" 7.1597 "uk" "uk" "could be fish pulse?"
1 "Spectrogram 1" 1 33.561214264 56.270969248 2664.843 3878.533 "2022/3/24" "3:52:28.5612" "3:52:51.2710" 22.7098 "uk" "uk" "either fish or dolphin"
2 "Spectrogram 1" 1 1449.039137042 1452.507129182 2387.805 3865.341 "2022/3/24" "4:16:04.0391" "4:16:07.5071" 3.468 "fish" "p" ""
3 "Spectrogram 1" 1 3010.754494937 3019.480410646 2493.343 3627.88 "2022/3/24" "4:42:05.7545" "4:42:14.4804" 8.7259 "fish" "p" ""
4 "Spectrogram 1" 1 3243.020509284 3251.298942135 0 620.038 "2022/3/24" "4:45:58.0205" "4:46:06.2989" 8.2784 "fish" "p" ""
5 "Spectrogram 1" 1 4594.060900676 4595.291478532 0 923.46 "2022/3/24" "5:08:29.0609" "5:08:30.2915" 1.2306 "fish" "p" ""
6 "Spectrogram 1" 1 7715.242996362 7724.416394927 2354.824 3924.706 "2022/3/24" "6:00:30.2430" "6:00:39.4164" 9.1734 "fish" "p" ""
7 "Spectrogram 1" 1 12205.264132821 12209.291478532 0 2704.42 "2022/3/24" "7:15:20.2641" "7:15:24.2915" 4.0273 "fish" "p" "spikey pulse"
8 "Spectrogram 1" 1 15826.765679925 15849.811047053 2704.42 3667.457 "2022/3/24" "8:15:41.7657" "8:16:04.8110" 23.0454 "fish" "p" ""
9 "Spectrogram 1" 1 18542.505895665 18546.421370662 2994.65 3759.803 "2022/3/24" "9:00:57.5059" "9:01:01.4214" 3.9155 "fish" "p" ""
10 "Spectrogram 1" 1 22467.087619212 22486.329382057 52.769 817.922 "2022/3/24" "10:06:21.0876" "10:06:40.3294" 19.2418 "fish" "p" ""
11 "Spectrogram 1" 1 25912.04597347 25917.863250609 0 791.537 "2022/3/24" "11:03:46.0460" "11:03:51.8633" 5.8173 "fish" "p" ""
12 "Spectrogram 1" 1 31504.407697807 31520.18146851 1886.498 3733.418 "2022/3/24" "12:36:58.4077" "12:37:14.1815" 15.7738 "fish" "c" ""
13 "Spectrogram 1" 1 33130.896199231 33145.663133507 1804.046 3789.486 "2022/3/24" "13:04:04.8962" "13:04:19.6631" 14.7669 "fish" "c" ""
14 "Spectrogram 1" 1 44902.974514981 44904.316963551 52.769 857.499 "2022/3/24" "16:20:15.9745" "16:20:16.3170" 1.3424 "fish" "p" ""
15 "Spectrogram 1" 1 57059.686757834 57061.029206404 277.038 1596.267 "2022/3/24" "19:42:51.6868" "19:42:53.0292" 1.3424 "fish" "p" ""
16 "Spectrogram 1" 1 57767.09010708 57775.032927789 92.346 804.73 "2022/3/24" "19:54:39.0901" "19:54:47.0329" 7.9428 "fish" "p" ""
17 "Spectrogram 1" 1 68701.53635642 68702.543192848 0 501.307 "2022/3/24" "22:56:52.5364" "22:56:53.5432" 1.0068 "fish" "p" ""
18 "Spectrogram 1" 1 70843.782467824 70879.357354944 1253.268 5817.8 "2022/3/24" "23:32:35.7825" "23:33:10.3574" 35.5749 "uk" "uk" "may be sperm whale"
19 "Spectrogram 1" 1 72440.177747126 72455.951517829 2269.074 4036.841 "2022/3/24" "23:59:11.1777" "23:59:27.9515" 15.7738 "fish" "p" ""
20 "Spectrogram 1" 1 78468.857668531 78470.42385853 0 1385.191 "2022/3/25" "1:39:40.8577" "1:39:41.4239" 1.5662 "fish" "p" ""
1 "Spectrogram 1" 1 202.161586402 284.945914919 0 103.039 "2022/3/25" "3:55:08.1616" "3:56:30.9459" 82.7843 "uk" "uk" "I think this is a baleen whale"
2 "Spectrogram 1" 1 3726.559353571 3727.454319285 4379.168 5576.999 "2022/3/25" "4:53:52.5594" "4:53:53.4543" 0.895 "fish" "p" ""
3 "Spectrogram 1" 1 5002.747031334 5005.767540618 0 3464.694 "2022/3/25" "5:15:08.7470" "5:15:11.7675" 3.0205 "uk" "uk" "possible fish pulse?"
4 "Spectrogram 1" 1 8436.417649278 8437.53635642 141.679 1069.032 "2022/3/25" "6:12:22.4176" "6:12:23.5364" 1.1187 "uk" "uk" "sounds like a water drop"
5 "Spectrogram 1" 1 8733.893084188 8736.801722757 3696.533 4353.408 "2022/3/25" "6:17:19.8931" "6:17:22.8017" 2.9086 "fish" "p" ""
6 "Spectrogram 1" 1 11452.09445564 11453.884387068 2344.143 3451.815 "2022/3/25" "7:02:38.0945" "7:02:39.8844" 1.7899 "fish" "p" ""
7 "Spectrogram 1" 1 15041.153495624 15043.390909908 2318.383 4095.81 "2022/3/25" "8:02:27.1535" "8:02:29.3909" 2.2374 "fish" "p" ""
8 "Spectrogram 1" 1 18545.190792806 18547.651948519 2563.101 3876.851 "2022/3/25" "9:00:51.1908" "9:00:53.6519" 2.4612 "fish" "p" ""
9 "Spectrogram 1" 1 22169.041624909 22184.591654185 0 1120.552 "2022/3/25" "10:01:14.0416" "10:01:29.5917" 15.55 "fish" "p" ""
10 "Spectrogram 1" 1 24220.672457802 24238.012418505 1906.226 3915.491 "2022/3/25" "10:35:25.6725" "10:35:43.0124" 17.34 "fish" "c" ""
11 "Spectrogram 1" 1 25749.710361327 25762.01613989 0 1094.792 "2022/3/25" "11:00:54.7104" "11:01:07.0161" 12.3058 "fish" "p" ""
12 "Spectrogram 1" 1 28067.615905687 28082.942193534 1687.268 3812.452 "2022/3/25" "11:39:32.6159" "11:39:47.9422" 15.3263 "fish" "c" ""
13 "Spectrogram 1" 1 29401.092594948 29411.608442084 1687.268 3851.092 "2022/3/25" "12:01:46.0926" "12:01:56.6084" 10.5158 "fish" "c" ""
14 "Spectrogram 1" 1 33441.247972097 33451.987560661 1532.709 2936.618 "2022/3/25" "13:09:06.2480" "13:09:17.9876" 10.7396 "fish" "c" ""
15 "Spectrogram 1" 1 38028.59662992 38036.763192058 38.64 1223.591 "2022/3/25" "14:25:33.5966" "14:25:41.7632" 8.1666 "fish" "p" ""
16 "Spectrogram 1" 1 39816.637648488 39817.868226344 90.159 1648.628 "2022/3/25" "14:55:21.6376" "14:55:22.8682" 1.2306 "fish" "p" ""
17 "Spectrogram 1" 1 40590.279666369 40591.174632083 2215.344 2910.859 "2022/3/25" "15:08:15.2797" "15:08:16.1746" 0.895 "uk" "" "possible fish pulse"
18 "Spectrogram 1" 1 42133.871968562 42135.326287847 270.478 2009.265 "2022/3/25" "15:33:58.8720" "15:34:00.3263" 1.4543 "fish" "p" ""
19 "Spectrogram 1" 1 43745.146052854 43763.604720699 2485.822 3258.616 "2022/3/25" "16:00:48.1461" "16:01:06.6047" 18.4587 "fish" "p" ""
20 "Spectrogram 1" 1 47622.451193825 47626.142927394 0 940.233 "2022/3/25" "17:05:25.4512" "17:05:29.1429" 3.6917 "uk" "" "possible fish pulse"
21 "Spectrogram 1" 1 49794.29831496 49795.417022102 154.559 1030.392 "2022/3/25" "17:41:37.2983" "17:41:38.4170" 1.1187 "fish" "p" ""
22 "Spectrogram 1" 1 52153.025464186 52169.582329889 12.88 798.554 "2022/3/25" "18:20:56.0255" "18:21:12.5823" 16.5569 "fish" "p" ""
23 "Spectrogram 1" 1 61044.00744277 61045.34989134 296.238 1159.191 "2022/3/25" "20:49:07.0074" "20:49:08.3499" 1.3424 "fish" "p" ""
24 "Spectrogram 1" 1 65532.350518516 65533.133613515 386.397 1287.99 "2022/3/25" "22:03:54.3505" "22:03:55.1336" 0.7831 "fish" "p" ""
25 "Spectrogram 1" 1 75670.109382846 75671.00434856 90.159 4920.124 "2022/3/26" "0:52:52.1094" "0:52:53.0043" 0.895 "fish" "p" ""
26 "Spectrogram 1" 1 76100.050949205 76102.512104918 0 656.875 "2022/3/26" "1:00:02.0509" "1:00:05.5121" 2.4612 "fish" "p" ""
27 "Spectrogram 1" 1 79642.571772076 79643.914220647 0 3078.297 "2022/3/26" "1:59:05.5718" "1:59:06.9142" 1.3424 "uk" "uk" "possible fish pulse"
28 "Spectrogram 1" 1 80522.054691423 80604.950890654 0 605.356 "2022/3/26" "2:13:44.0547" "2:15:07.9509" 82.8962 "fish" "p" ""
29 "Spectrogram 1" 1 83657.3324971 83692.571772076 0 747.034 "2022/3/26" "3:05:59.3325" "3:06:35.5718" 35.2393 "fish" "p" ""
1 "Spectrogram 1" 1 18.290861774 22.430078199 0 327.511 "2022/3/26" "3:51:55.2909" "3:51:59.4301" 4.1392 "fish" "p" ""
2 "Spectrogram 1" 1 587.46673779 617.336218485 0 491.266 "2022/3/26" "4:01:24.4667" "4:01:54.3362" 29.8695 "fish" "p" ""
3 "Spectrogram 1" 1 5614.053437073 5633.742682774 0 628.821 "2022/3/26" "5:25:11.0534" "5:25:30.7427" 19.6892 "uk" "uk" "looks like blurred fish pulse, is it raining?"
4 "Spectrogram 1" 1 11001.669342759 11020.79923489 0 288.21 "2022/3/26" "6:54:58.6693" "6:55:17.7992" 19.1299 "fish" "p" ""
5 "Spectrogram 1" 1 13354.702291382 13365.55375066 0 353.712 "2022/3/26" "7:34:11.7023" "7:34:22.5538" 10.8515 "fish" "p" ""
6 "Spectrogram 1" 1 15689.041624909 15699.893084188 2200.873 3838.428 "2022/3/26" "8:13:06.0416" "8:13:16.8931" 10.8515 "fish" "p" "faint"
7 "Spectrogram 1" 1 18859.569911384 18871.42820709 0 1179.039 "2022/3/26" "9:05:56.5699" "9:06:08.4282" 11.8583 "fish" "p" "spaced"
8 "Spectrogram 1" 1 22239.083897827 22251.837159247 0 1388.646 "2022/3/26" "10:02:14.0839" "10:02:27.8372" 12.7533 "fish" "p" "spaced"
9 "Spectrogram 1" 1 26045.714103545 26047.056552116 248.908 838.428 "2022/3/26" "11:05:41.7141" "11:05:42.0566" 1.3424 "fish" "p" "'croak'"
10 "Spectrogram 1" 1 52559.113731407 52560.79179212 0 1834.155 "2022/3/26" "18:27:33.1137" "18:27:34.7918" 1.6781 "uk" "uk" "could be fish pulse"
11 "Spectrogram 1" 1 54070.364191371 54071.371027799 314.956 1037.502 "2022/3/26" "18:52:44.3642" "18:52:45.3710" 1.0068 "fish" "p" ""
12 "Spectrogram 1" 1 64127.005582077 64136.6264635 870.76 4946.66 "2022/3/26" "21:40:21.0056" "21:40:30.6265" 9.6209 "fish" "p" ""
13 "Spectrogram 1" 1 68938.341821395 68940.355494251 0 1945.316 "2022/3/26" "23:00:31.3418" "23:00:33.3555" 2.0137 "fish" "p" "'croak'"
14 "Spectrogram 1" 1 71180.052203556 71182.625229982 0 222.322 "2022/3/26" "23:37:52.0522" "23:37:55.6252" 2.573 "uk" "uk" "might be fish pulses, very small"
15 "Spectrogram 1" 1 76185.830949995 76186.725915709 259.375 870.76 "2022/3/27" "1:01:18.8309" "1:01:19.7259" 0.895 "fish" "p" "'croak'"
16 "Spectrogram 1" 1 81095.837159247 81097.515219961 0 741.073 "2022/3/27" "2:23:08.8372" "2:23:10.5152" 1.6781 "uk" "uk" "either fish pulse or vessel noise"
17 "Spectrogram 1" 1 83434.427579915 83435.658157771 259.375 759.599 "2022/3/27" "3:02:07.4276" "3:02:08.6582" 1.2306 "fish" "p" ""
18 "Spectrogram 1" 1 86283.949319479 86291.332786617 0 666.965 "2022/3/27" "3:49:36.9493" "3:49:44.3328" 7.3835 "fish" "p" "scratchy low frequency pulses"
1 "Spectrogram 1" 1 349.282781412 355.435670693 0 386.602 "2022/3/27" "3:57:17.2828" "3:57:23.4357" 6.1529 "fish" "p" ""
2 "Spectrogram 1" 1 627.292712049 654.589166317 0 124.71 "2022/3/27" "4:01:55.2927" "4:02:22.5892" 27.2965 "bal" "uk" "not sure if this is also pygmy blue"
4 "Spectrogram 1" 1 2542.430067783 2543.884387068 286.833 1010.153 "2022/3/27" "4:33:50.4301" "4:33:51.8844" 1.4543 "fish" "p" ""
5 "Spectrogram 1" 1 4418.188932114 4419.643251398 0 685.906 "2022/3/27" "5:05:06.1889" "5:05:07.6433" 1.4543 "fish" "p" ""
6 "Spectrogram 1" 1 5356.280899886 5358.853926313 0 885.442 "2022/3/27" "5:20:44.2809" "5:20:46.8539" 2.573 "fish" "p" "spikey pulses"
7 "Spectrogram 1" 1 8213.548774925 8216.681154923 0 399.073 "2022/3/27" "6:08:21.5488" "6:08:24.6812" 3.1324 "fish" "p" "spikey pulses"
8 "Spectrogram 1" 1 16483.491595634 16513.696688471 0 261.891 "2022/3/27" "8:26:11.4916" "8:26:41.6967" 30.2051 "fish" "p" ""
9 "Spectrogram 1" 1 17547.684269966 17576.994397089 0 137.181 "2022/3/27" "8:43:55.6843" "8:44:24.9944" 29.3101 "bal" "uk" ""
10 "Spectrogram 1" 1 18715.245484229 18743.213162782 0 162.123 "2022/3/27" "9:03:23.2455" "9:03:51.2132" 27.9677 "bal" "uk" ""
11 "Spectrogram 1" 1 20804.576747812 20816.099431376 87.297 823.087 "2022/3/27" "9:38:12.5767" "9:38:24.0994" 11.5227 "fish" "p" ""
14 "Spectrogram 1" 1 22277.567427672 22281.930385527 49.884 835.558 "2022/3/27" "10:02:44.5674" "10:02:48.9304" 4.363 "fish" "p" ""
15 "Spectrogram 1" 1 27835.238024782 27836.916085496 137.181 810.616 "2022/3/27" "11:35:22.2380" "11:35:23.9161" 1.6781 "fish" "p" ""
16 "Spectrogram 1" 1 31101.203236301 31102.321943443 0 735.79 "2022/3/27" "12:29:48.2032" "12:29:49.3219" 1.1187 "fish" "p" "spikey pulse"
