"","Begin_Date","Begin_Hour","bal_uk","dol_bp","dol_ec","dol_uk","dolphin_uk","fish_","fish_c","fish_p","fish_uk","pm_frg","uk_","uk_1","uk_uk","dol_w","Notes","SiteID"
"487",2020-02-28,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"488",2020-02-28,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; ; 1","MRE"
"489",2020-02-28,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"490",2020-02-28,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"491",2020-02-28,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"492",2020-02-28,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"493",2020-02-28,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"494",2020-02-28,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"495",2020-02-28,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"496",2020-02-28,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"497",2020-02-28,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"498",2020-02-28,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"499",2020-02-28,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"500",2020-02-28,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"501",2020-02-28,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"502",2020-02-28,21,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"503",2020-02-28,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"continued from hr 21; 1","MRE"
"504",2020-02-28,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"505",2020-02-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"506",2020-02-29,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,"1; 1; ","MRE"
"507",2020-02-29,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"508",2020-02-29,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"509",2020-02-29,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"510",2020-02-29,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"511",2020-02-29,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"512",2020-02-29,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"513",2020-02-29,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"514",2020-02-29,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"515",2020-02-29,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"516",2020-02-29,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"517",2020-02-29,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"518",2020-02-29,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"519",2020-02-29,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"520",2020-02-29,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"521",2020-02-29,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"522",2020-02-29,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"523",2020-02-29,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"524",2020-02-29,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"525",2020-02-29,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"526",2020-02-29,21,0,0,0,0,0,0,2,1,0,0,1,0,0,0,"; continued from hr 21; 1; ","MRE"
"527",2020-02-29,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"continued from hr 21; ; 1","MRE"
"528",2020-02-29,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"; continued from hr 21","MRE"
"529",2020-03-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"530",2020-03-01,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"531",2020-03-01,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"532",2020-03-01,3,0,0,0,0,0,0,0,11,0,0,1,0,1,0,"; 1; ; ; ; ; ; ; ; ; ; ; ","MRE"
"533",2020-03-01,4,0,0,0,0,0,0,0,9,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ; ","MRE"
"534",2020-03-01,5,0,0,0,0,0,0,0,8,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ","MRE"
"535",2020-03-01,6,0,0,0,0,0,0,0,14,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"536",2020-03-01,7,0,0,0,0,0,0,1,12,0,0,0,0,1,0,"; ; ; ; intersting; ; ; ; ; ; ; cool; check out; ; ","MRE"
"537",2020-03-01,8,0,0,0,0,0,0,0,11,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"538",2020-03-01,9,0,0,0,0,0,0,0,10,0,0,0,0,2,0,"; ; check; ; ; ; ; ; check; ; ; maybe wave","MRE"
"539",2020-03-01,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,"; ; ; check; ; ; ; ; ; ; ; ; cool!!","MRE"
"540",2020-03-01,11,0,0,0,0,0,0,0,11,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ; ; ; ","MRE"
"541",2020-03-01,12,0,0,0,0,0,0,0,10,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ; check; water noises; ","MRE"
"542",2020-03-01,13,0,0,0,0,0,0,0,12,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ; check; ; ; waves??","MRE"
"543",2020-03-01,14,0,0,0,0,0,0,0,12,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ; check; ; ; ","MRE"
"544",2020-03-01,15,1,0,0,0,0,0,0,13,0,0,0,0,2,0,"; ; ; check; ; ; cool; ; ; ; ; ; ; ; ; check","MRE"
"545",2020-03-01,16,0,0,0,0,0,0,0,8,0,0,0,0,1,0,"lots of water noise; ; check; ; ; ; ; ; check","MRE"
"546",2020-03-01,17,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ; ; ; ","MRE"
"547",2020-03-01,18,0,0,0,0,0,0,0,6,0,0,0,0,1,0,"; water noises; ; ; ; ; ","MRE"
"548",2020-03-01,19,0,0,0,0,0,0,0,4,0,0,0,0,1,0,"; ; ; ; ","MRE"
"549",2020-03-01,20,0,0,0,0,0,0,1,5,0,0,0,0,1,0,"; ; ; water noise; ; ; ","MRE"
"550",2020-03-01,21,0,0,0,0,0,0,1,3,0,0,0,0,0,0,"; ; ; ","MRE"
"551",2020-03-01,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"552",2020-03-01,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"553",2020-03-02,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,"MRE"
"554",2020-03-02,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,NA,"MRE"
"555",2020-03-02,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"556",2020-03-02,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,"; ; ; 1","MRE"
"557",2020-03-02,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"558",2020-03-02,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"559",2020-03-02,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"560",2020-03-02,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"561",2020-03-02,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"562",2020-03-02,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1","MRE"
"563",2020-03-02,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"564",2020-03-02,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1","MRE"
"565",2020-03-02,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"566",2020-03-02,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"567",2020-03-02,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"568",2020-03-02,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"569",2020-03-02,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"570",2020-03-02,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"571",2020-03-02,18,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"572",2020-03-02,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"573",2020-03-02,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"1; ; ","MRE"
"574",2020-03-02,21,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; continued from hr 20; 1","MRE"
"575",2020-03-02,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"continued from hr 20; 1; ","MRE"
"576",2020-03-02,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"577",2020-03-03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"578",2020-03-03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"579",2020-03-03,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"580",2020-03-03,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"581",2020-03-03,4,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"582",2020-03-03,5,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"583",2020-03-03,6,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"584",2020-03-03,7,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"585",2020-03-03,8,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"586",2020-03-03,9,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"587",2020-03-03,10,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"588",2020-03-03,11,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"589",2020-03-03,12,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"590",2020-03-03,13,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"591",2020-03-03,14,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"592",2020-03-03,15,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"593",2020-03-03,16,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"; 1 possible baleen; ; 1 possible baleen","MRE"
"594",2020-03-03,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"595",2020-03-03,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1 possible baleen","MRE"
"596",2020-03-03,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"MRE"
"597",2020-03-03,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"598",2020-03-03,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"599",2020-03-03,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"600",2020-03-03,23,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"601",2020-03-04,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"602",2020-03-04,1,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"603",2020-03-04,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"604",2020-03-04,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"MRE"
"605",2020-03-04,4,0,0,1,0,1,0,0,11,0,0,1,0,0,1,"; ; 1 possible baleen; ; ; ; ; ; ; ; ; ; cool; ","MRE"
"606",2020-03-04,5,0,0,0,0,0,0,0,6,0,0,0,0,0,1,"; ; ; ; ; ","MRE"
"607",2020-03-04,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"; ; ; ; ; ; check; ; ","MRE"
"608",2020-03-04,7,1,0,0,0,0,0,2,8,0,0,0,0,0,1,"; ; ; ; ; ; ; ; check; ; check","MRE"
"609",2020-03-04,8,0,0,0,0,1,0,0,8,0,0,0,0,2,1,"; ; ; ; ; ; check; ; ; ; ","MRE"
"610",2020-03-04,9,0,0,0,0,1,0,0,6,0,0,2,0,2,1,"1 possible baleen; ; ; 1 possible baleen; ; ; ; ; ; ; check","MRE"
"611",2020-03-04,10,0,0,0,0,1,0,0,9,0,0,1,0,0,1,"1 possible baleen; ; ; ; check; ; ; ; check; ; ","MRE"
"612",2020-03-04,11,0,0,0,0,0,0,0,9,0,0,1,0,0,0,"; 1 possible baleen; ; ; ; ; ; ; ; ","MRE"
"613",2020-03-04,12,0,0,0,0,2,0,0,13,0,0,1,0,0,0,"; ; ; 1 possible baleen; ; ; ; ; ; ; check; ; ; ; ; ","MRE"
"614",2020-03-04,13,0,0,0,0,1,0,0,11,0,0,1,0,0,0,"; ; 1 possible baleen; ; ; ; ; ; ; ; ; ; ","MRE"
"615",2020-03-04,14,0,0,0,0,0,0,0,12,0,0,1,0,2,0,"1 possible baleen; ; ; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"616",2020-03-04,15,0,0,0,0,0,0,0,12,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"617",2020-03-04,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"; ; ; ; ; ; ","MRE"
"618",2020-03-04,17,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"; ; ; ","MRE"
"619",2020-03-04,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"620",2020-03-04,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"; ; ; ; ; ; ; ","MRE"
"621",2020-03-04,20,0,0,0,0,0,0,1,6,0,0,0,0,1,1,"; ; ; ; ; ; ; ","MRE"
"622",2020-03-04,21,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"; ; ","MRE"
"623",2020-03-04,22,0,0,0,0,0,0,1,3,0,0,0,0,0,0,"; ; ; ","MRE"
"624",2020-03-04,23,0,0,0,0,0,0,1,4,0,0,0,0,0,0,"faint; ; ; ; ","MRE"
"625",2020-03-05,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"626",2020-03-05,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"627",2020-03-05,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"628",2020-03-05,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,"; ; ; ","MRE"
"629",2020-03-05,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"630",2020-03-05,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"631",2020-03-05,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"632",2020-03-05,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"1","MRE"
"633",2020-03-05,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"634",2020-03-05,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"635",2020-03-05,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"636",2020-03-05,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"637",2020-03-05,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"638",2020-03-05,13,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"639",2020-03-05,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"640",2020-03-05,15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"641",2020-03-05,16,0,0,0,0,0,0,0,2,0,0,1,0,0,1,"; 1; ","MRE"
"642",2020-03-05,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"643",2020-03-05,18,2,0,0,0,0,0,0,1,0,0,1,0,0,0,"maybe pbw; 1; ; ","MRE"
"644",2020-03-05,19,2,0,0,0,0,0,0,1,0,0,2,0,0,1,"1; maybe pbw; ; 1; ","MRE"
"645",2020-03-05,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"646",2020-03-05,21,1,0,0,0,0,0,1,1,0,0,1,0,0,1,"1; ; ; ","MRE"
"647",2020-03-05,22,1,0,0,0,0,0,1,1,0,0,1,0,0,1,"; ; 1; ","MRE"
"648",2020-03-05,23,0,0,0,0,0,0,0,1,0,0,2,0,0,0,"; 1; ask jess","MRE"
"649",2020-03-06,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,"; 1; 2","MRE"
"650",2020-03-06,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,"; 2; ; ","MRE"
"651",2020-03-06,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"; ; 2","MRE"
"652",2020-03-06,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"double check with Jess; 1","MRE"
"653",2020-03-06,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"; ; 1","MRE"
"654",2020-03-06,5,0,0,0,0,0,0,0,1,0,0,2,0,0,1,"; 1; 2","MRE"
"655",2020-03-06,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,"; 1; 2","MRE"
"656",2020-03-06,7,0,0,0,0,0,0,2,1,0,0,1,0,0,0,"; ; ; 1","MRE"
"657",2020-03-06,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"658",2020-03-06,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"; ; 1","MRE"
"659",2020-03-06,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"660",2020-03-06,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"661",2020-03-06,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1; ","MRE"
"662",2020-03-06,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"663",2020-03-06,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"664",2020-03-06,15,0,0,0,0,0,0,0,1,0,0,2,0,0,0,"1; ; 1","MRE"
"665",2020-03-06,16,1,0,0,0,0,0,0,2,0,0,1,0,0,0,"; ; ; 1","MRE"
"666",2020-03-06,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"667",2020-03-06,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"668",2020-03-06,19,1,0,0,0,0,0,0,1,0,0,2,0,0,0,"1; ; maybe pbw, ask jess; ask jess","MRE"
"669",2020-03-06,20,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ; ","MRE"
"670",2020-03-06,21,1,0,0,0,0,0,1,0,0,0,2,0,0,0,"; 4; ; 1","MRE"
"671",2020-03-06,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"672",2020-03-06,23,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"; 1; ; 1","MRE"
"673",2020-03-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"674",2020-03-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"675",2020-03-07,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"676",2020-03-07,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"677",2020-03-07,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"678",2020-03-07,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"679",2020-03-07,6,2,0,0,0,0,0,0,6,0,0,1,0,1,1,"; 4; ; ; ; ; ; ; ; ","MRE"
"680",2020-03-07,7,1,0,0,0,0,0,2,8,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ; ; ","MRE"
"681",2020-03-07,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"682",2020-03-07,9,0,0,0,0,0,0,0,6,0,0,2,0,0,0,"; 1; ; 1; ; ; ; ","MRE"
"683",2020-03-07,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"684",2020-03-07,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"685",2020-03-07,12,0,0,0,0,0,0,0,6,0,0,1,0,0,1,"; 1; ; ; ; ; ","MRE"
"686",2020-03-07,13,0,0,0,0,0,0,0,6,0,0,1,0,0,0,"; 1; ; ; ; ; ","MRE"
"687",2020-03-07,14,0,0,0,0,0,0,0,8,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ","MRE"
"688",2020-03-07,15,0,0,0,0,0,0,0,7,0,0,2,0,0,1,"1; 1; ; ; ; ; ; ; ","MRE"
"689",2020-03-07,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"; ; ; ; ; ","MRE"
"690",2020-03-07,17,0,0,0,0,0,0,0,5,0,0,0,0,1,0,"; ; ; ; ; ","MRE"
"691",2020-03-07,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"692",2020-03-07,19,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"; ; ","MRE"
"693",2020-03-07,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"; ; ","MRE"
"694",2020-03-07,21,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"; ; ","MRE"
"695",2020-03-07,22,0,0,0,0,0,0,1,3,0,0,0,0,0,0,"; ; ; ","MRE"
"696",2020-03-07,23,0,0,0,0,0,0,1,5,0,0,0,0,0,0,"faint; ; ; ; ; ","MRE"
"697",2020-03-08,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"698",2020-03-08,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"699",2020-03-08,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"700",2020-03-08,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"701",2020-03-08,4,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"702",2020-03-08,5,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"703",2020-03-08,6,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"704",2020-03-08,7,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"705",2020-03-08,8,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"706",2020-03-08,9,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"707",2020-03-08,10,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"708",2020-03-08,11,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"709",2020-03-08,12,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"710",2020-03-08,13,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"711",2020-03-08,14,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"712",2020-03-08,15,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"713",2020-03-08,16,0,0,0,0,0,0,0,1,0,0,2,0,0,0,"1; 1","MRE"
"714",2020-03-08,17,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"715",2020-03-08,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"716",2020-03-08,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"717",2020-03-08,20,0,0,0,0,0,0,1,3,0,0,0,0,0,0,NA,"MRE"
"718",2020-03-08,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"MRE"
"719",2020-03-08,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"MRE"
"720",2020-03-08,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"721",2020-03-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"722",2020-03-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"723",2020-03-09,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"724",2020-03-09,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"725",2020-03-09,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"1; ; 1","MRE"
"726",2020-03-09,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"727",2020-03-09,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"728",2020-03-09,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,NA,"MRE"
"729",2020-03-09,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"1; ","MRE"
"730",2020-03-09,9,1,0,0,0,0,0,0,1,0,0,2,0,0,0,"1; 1; ","MRE"
"731",2020-03-09,10,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"1; ; 1","MRE"
"732",2020-03-09,11,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"1; ; 1","MRE"
"733",2020-03-09,12,0,0,0,0,0,0,0,1,0,0,3,0,0,0,"1; 4; ; ","MRE"
"734",2020-03-09,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"735",2020-03-09,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"736",2020-03-09,15,0,0,0,0,0,0,0,2,0,0,2,0,0,1,"1; ","MRE"
"737",2020-03-09,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"738",2020-03-09,17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"739",2020-03-09,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"740",2020-03-09,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"741",2020-03-09,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
